norad_id,cospar_id,sat_name,orbit_band,mass_kg,mass_class,platform_class,propulsion_class,propulsion_description,mission_type,mass_source,propulsion_source,mass_confidence,propulsion_confidence,mass_note,propulsion_note
730,1964-001D,SOLRAD 7A,LEO_800_1000,40.0,10_50kg,Cube/Nano,,No propulsion reported,Other,KeepTrack,,Medium,Low,KeepTrack launch mass: 40 kg,No propulsion info found across queried sources
731,1964-001E,GREB,LEO_800_1000,29.0,10_50kg,Cube/Nano,,No propulsion reported,Other,KeepTrack,,Medium,Low,KeepTrack launch mass: 29 kg,No propulsion info found across queried sources
733,1964-002A,THOR AGENA D R/B,LEO_450_800,670.0,200_1000kg,Small/Medium,,No propulsion reported,Other,KeepTrack,,Medium,Low,KeepTrack launch mass: 670 kg,No propulsion info found across queried sources
734,1964-002B,OPS 3367 A,LEO_450_800,50.0,50_200kg,Micro,,No propulsion reported,Other,KeepTrack,KeepTrack,Medium,Medium,KeepTrack launch mass: 50 kg,KeepTrack motor: ?
735,1964-002C,OPS 3367 B,LEO_800_1000,50.0,50_200kg,Micro,,No propulsion reported,Other,KeepTrack,KeepTrack,Medium,Medium,KeepTrack launch mass: 50 kg,KeepTrack motor: ?
801,1964-026A,OPS 4412 (TRANSIT 9),LEO_800_1000,54.0,50_200kg,Micro,,No propulsion reported,Other,KeepTrack,KeepTrack,Medium,Medium,KeepTrack launch mass: 54 kg,KeepTrack motor: ?
809,1964-026D,SCOUT X-4 R/B,LEO_800_1000,33.0,10_50kg,Cube/Nano,,No propulsion reported,Other,KeepTrack,,Medium,Low,KeepTrack launch mass: 33 kg,No propulsion info found across queried sources
812,1964-031A,OPS 4467 A,LEO_800_1000,50.0,50_200kg,Micro,,No propulsion reported,Other,KeepTrack,KeepTrack,Medium,Medium,KeepTrack launch mass: 50 kg,KeepTrack motor: ?
813,1964-031B,OPS 4467 B,LEO_800_1000,50.0,50_200kg,Micro,,No propulsion reported,Other,KeepTrack,KeepTrack,Medium,Medium,KeepTrack launch mass: 50 kg,KeepTrack motor: ?
815,1964-031C,THOR AGENA D R/B,LEO_800_1000,600.0,200_1000kg,Small/Medium,,No propulsion reported,Other,KeepTrack,,Medium,Low,KeepTrack launch mass: 600 kg,No propulsion info found across queried sources
871,1964-051B,SCOUT X-4 R/B,LEO_800_1000,33.0,10_50kg,Cube/Nano,,No propulsion reported,Other,KeepTrack,,Medium,Low,KeepTrack launch mass: 33 kg,No propulsion info found across queried sources
876,1964-053A,COSMOS 44,LEO_450_800,1250.0,>1000kg,Small/Medium,,No propulsion reported,Other,KeepTrack,,Medium,Low,KeepTrack launch mass: 1250 kg,No propulsion info found across queried sources
877,1964-053B,SL-3 R/B,LEO_450_800,1440.0,>1000kg,Small/Medium,,No propulsion reported,Other,KeepTrack,,Medium,Low,KeepTrack launch mass: 1440 kg,No propulsion info found across queried sources
1208,1965-016E,SECOR 3,LEO_800_1000,18.0,10_50kg,Cube/Nano,,No propulsion reported,Other,KeepTrack,KeepTrack,Medium,Medium,KeepTrack launch mass: 18 kg,KeepTrack motor: ?
1244,1965-016B,GGSE 2,LEO_800_1000,55.0,50_200kg,Micro,,No propulsion reported,Other,KeepTrack,,Medium,Low,KeepTrack launch mass: 55 kg,No propulsion info found across queried sources
1245,1965-016J,THOR AGENA D R/B,LEO_800_1000,600.0,200_1000kg,Small/Medium,,No propulsion reported,Other,KeepTrack,,Medium,Low,KeepTrack launch mass: 600 kg,No propulsion info found across queried sources
1271,1965-016A,OPS 4988 (GREB 6),LEO_800_1000,48.0,10_50kg,Cube/Nano,,No propulsion reported,Other,KeepTrack,,Medium,Low,KeepTrack launch mass: 48 kg,No propulsion info found across queried sources
1272,1965-016H,PORCUPINE 1,LEO_800_1000,4.0,<10kg,Cube/Nano,,No propulsion reported,Other,KeepTrack,,Medium,Low,KeepTrack launch mass: 4 kg,No propulsion info found across queried sources
1291,1965-016D,SOLRAD 7B,LEO_800_1000,47.0,10_50kg,Cube/Nano,,No propulsion reported,Other,KeepTrack,,Medium,Low,KeepTrack launch mass: 47 kg,No propulsion info found across queried sources
1292,1965-016C,GGSE 3,LEO_800_1000,59.0,50_200kg,Micro,,No propulsion reported,Other,KeepTrack,,Medium,Low,KeepTrack launch mass: 59 kg,No propulsion info found across queried sources
1293,1965-016F,OSCAR 3,LEO_800_1000,15.0,10_50kg,Cube/Nano,,No propulsion reported,Other,KeepTrack,,Medium,Low,KeepTrack launch mass: 15 kg,No propulsion info found across queried sources
1430,1965-051A,TIROS 10,LEO_450_800,127.0,50_200kg,Micro,,No propulsion reported,Other,KeepTrack,KeepTrack,Medium,Medium,KeepTrack launch mass: 127 kg,KeepTrack motor: ?
1433,1965-051B,DELTA 1 R/B,LEO_450_800,60.0,50_200kg,Micro,,No propulsion reported,Other,KeepTrack,,Medium,Low,KeepTrack launch mass: 60 kg,No propulsion info found across queried sources
1510,1965-065C,DODECAPOLE 2,LEO_800_1000,4.0,<10kg,Cube/Nano,,No propulsion reported,Other,KeepTrack,,Medium,Low,KeepTrack launch mass: 4 kg,No propulsion info found across queried sources
1580,1965-072A,OPS 8068,LEO_800_1000,72.0,50_200kg,Micro,,No propulsion reported,Other,KeepTrack,KeepTrack,Medium,Medium,KeepTrack launch mass: 72 kg,KeepTrack motor: ?
1583,1965-072D,THOR ALTAIR R/B,LEO_450_800,25.0,10_50kg,Cube/Nano,,No propulsion reported,Other,KeepTrack,,Medium,Low,KeepTrack launch mass: 25 kg,No propulsion info found across queried sources
1641,1965-082C,OV2-1,LEO_450_800,170.0,50_200kg,Micro,,No propulsion reported,Other,KeepTrack,,Medium,Low,KeepTrack launch mass: 170 kg,No propulsion info found across queried sources
1738,1965-093A,EXPLORER 30,LEO_450_800,57.0,50_200kg,Micro,,No propulsion reported,Other,KeepTrack,KeepTrack,Medium,Medium,KeepTrack launch mass: 57 kg,KeepTrack motor: ?
1739,1965-093B,SCOUT X-4 R/B,LEO_450_800,33.0,10_50kg,Cube/Nano,,No propulsion reported,Other,KeepTrack,,Medium,Low,KeepTrack launch mass: 33 kg,No propulsion info found across queried sources
