norad_id,sat_name,propulsion_class,behavior,net_da_km,max_da_km,max_di_deg,n_flagged,n_transitions,flag_rate,burn_freq_per_day,monotone_decay,triggers,mean_sma_km,sub_tags
58877,STARLINK-31326,Electric_EP,DragMakeup,-0.0,4.623,0.0013,6,41,0.146,0.286,False,da,6848.9,da_max=4.6km net=-0.0km
58878,STARLINK-31300,Electric_EP,PhasingManeuver,-0.03,5.883,0.0005,2,45,0.044,0.095,False,da,6853.2,da_max=5.9km net=-0.0km
58883,STARLINK-31209,Electric_EP,OrbitLowering,-12.48,6.565,0.001,4,53,0.075,0.19,False,da,6847.3,da_max=6.6km net=-12.5km
58886,STARLINK-31320,Electric_EP,OrbitLowering,-12.46,5.909,0.0021,4,53,0.075,0.19,False,da,6844.6,da_max=5.9km net=-12.5km
58889,STARLINK-31007,Electric_EP,OrbitLowering,-12.53,6.935,0.0021,7,47,0.149,0.333,False,da+de,6849.4,da_max=6.9km net=-12.5km; Δe
58890,STARLINK-31230,Electric_EP,OrbitLowering,-12.68,6.543,0.0027,5,53,0.094,0.238,False,da,6847.6,da_max=6.5km net=-12.7km
58893,STARLINK-31255,Electric_EP,OrbitLowering,-12.56,6.64,0.0003,3,46,0.065,0.143,False,da,6844.0,da_max=6.6km net=-12.6km
58894,STARLINK-31243,Electric_EP,DragMakeup,-4.54,1.892,0.0021,1,42,0.024,0.048,False,da,6851.9,da_max=1.9km net=-4.5km
58897,STARLINK-31190,Electric_EP,DragMakeup,0.06,1.694,0.0007,2,47,0.043,0.095,False,da,6848.9,da_max=1.7km net=+0.1km
58933,STARLINK-31350,Electric_EP,DragMakeup,0.01,4.246,0.0026,5,49,0.102,0.238,False,da,6853.3,da_max=4.2km net=+0.0km
58938,STARLINK-31377,Electric_EP,DragMakeup,-0.03,1.377,0.0022,2,41,0.049,0.095,False,da,6853.3,da_max=1.4km net=-0.0km
58946,STARLINK-31331,Electric_EP,DragMakeup,0.01,2.29,0.0016,2,45,0.044,0.095,False,da,6849.0,da_max=2.3km net=+0.0km
58947,STARLINK-31116,Electric_EP,PhasingManeuver,-0.01,10.045,0.0025,2,46,0.043,0.095,False,da+de,6849.1,da_max=10.0km net=-0.0km; Δe
58952,STARLINK-31293,Electric_EP,DragMakeup,-4.56,1.759,0.0009,2,45,0.044,0.095,False,da,6852.8,da_max=1.8km net=-4.6km
58981,STARLINK-31339,Electric_EP,OrbitLowering,-12.49,9.04,0.0031,2,41,0.049,0.095,False,da,6846.2,da_max=9.0km net=-12.5km
58983,STARLINK-31384,Electric_EP,OrbitLowering,-12.47,9.753,0.0016,2,49,0.041,0.095,False,da,6842.0,da_max=9.8km net=-12.5km
59016,STARLINK-31526,Electric_EP,DragMakeup,-4.53,1.729,0.0033,2,55,0.036,0.095,False,da,6850.0,da_max=1.7km net=-4.5km
59042,STARLINK-31202,Electric_EP,DragMakeup,-0.09,2.261,0.0009,2,40,0.05,0.095,False,da+de,6861.1,da_max=2.3km net=-0.1km; Δe
59161,STARLINK-31256,Electric_EP,DragMakeup,0.07,1.386,0.0004,1,42,0.024,0.048,False,da,6861.2,da_max=1.4km net=+0.1km
59208,STARLINK-31576,Electric_EP,DragMakeup,-2.55,2.738,0.0002,2,47,0.043,0.095,False,da,6841.1,da_max=2.7km net=-2.6km
59374,STARLINK-31641,Electric_EP,DragMakeup,-2.57,1.618,0.0001,1,45,0.022,0.048,False,da,6841.3,da_max=1.6km net=-2.6km
59379,STARLINK-31698,Electric_EP,PhasingManeuver,0.13,11.023,0.0012,2,43,0.047,0.095,False,da+de,6853.1,da_max=11.0km net=+0.1km; Δe
59380,STARLINK-31680,Electric_EP,OrbitLowering,-11.55,8.243,0.0022,3,51,0.059,0.143,False,da,6843.9,da_max=8.2km net=-11.5km
59381,STARLINK-31713,Electric_EP,OrbitLowering,-12.5,5.405,0.0022,4,52,0.077,0.19,False,da,6844.8,da_max=5.4km net=-12.5km
59386,STARLINK-31688,Electric_EP,OrbitLowering,-12.49,7.056,0.0014,3,45,0.067,0.143,False,da,6846.6,da_max=7.1km net=-12.5km
59391,STARLINK-31644,Electric_EP,DragMakeup,0.09,5.048,0.0025,4,38,0.105,0.19,False,da,6853.1,da_max=5.0km net=+0.1km
59412,STARLINK-31568,Electric_EP,DragMakeup,0.04,1.023,0.0007,1,40,0.025,0.048,False,da,6861.2,da_max=1.0km net=+0.0km
59460,STARLINK-31620,Electric_EP,DragMakeup,-0.0,1.561,0.0007,2,38,0.053,0.095,False,da,6861.1,da_max=1.6km net=-0.0km
59538,STARLINK-31725,Electric_EP,DragMakeup,-23.86,1.002,0.0007,1,63,0.016,0.048,True,da,6670.5,da_max=1.0km net=-23.9km; monotone_drop=23.9km
59553,STARLINK-31723,Electric_EP,DragMakeup,0.06,1.346,0.0009,2,44,0.045,0.095,False,da,6861.2,da_max=1.3km net=+0.1km
59577,STARLINK-31692,Electric_EP,DragMakeup,-3.53,1.587,0.0071,1,39,0.026,0.048,False,da,6857.2,da_max=1.6km net=-3.5km
59582,STARLINK-31701,Electric_EP,DragMakeup,0.04,2.282,0.004,2,36,0.056,0.095,False,da,6860.8,da_max=2.3km net=+0.0km
59606,STARLINK-31782,Electric_EP,DragMakeup,0.02,2.844,0.0005,2,35,0.057,0.095,False,da,6861.0,da_max=2.8km net=+0.0km
59615,STARLINK-31761,Electric_EP,DragMakeup,-55.63,26.655,0.0013,14,19,0.737,0.667,True,da,6637.9,da_max=26.7km net=-55.6km; monotone_drop=55.6km
59676,STARLINK-31884,Electric_EP,DragMakeup,0.02,2.357,0.0105,2,44,0.045,0.095,False,da,6861.3,da_max=2.4km net=+0.0km
59727,STARLINK-31827,Electric_EP,DragMakeup,-4.51,1.97,0.0012,2,36,0.056,0.095,False,da,6853.2,da_max=2.0km net=-4.5km
59772,STARLINK-31835,Electric_EP,DragMakeup,-0.06,2.659,0.0024,4,43,0.093,0.19,False,da,6848.9,da_max=2.7km net=-0.1km
59857,STARLINK-31569,Electric_EP,InclinationChange,-0.02,0.231,0.0211,2,40,0.05,0.095,False,di+de,6861.2,di_max=0.0211°; Δe
59929,STARLINK-31932,Electric_EP,DragMakeup,-0.09,1.142,0.0002,1,39,0.026,0.048,False,da,6861.3,da_max=1.1km net=-0.1km
60016,STARLINK-31978,Electric_EP,DragMakeup,-4.49,1.96,0.0039,1,46,0.022,0.048,False,da,6849.4,da_max=2.0km net=-4.5km
60017,STARLINK-31987,Electric_EP,DragMakeup,-4.39,1.888,0.0021,3,41,0.073,0.143,False,da,6853.3,da_max=1.9km net=-4.4km
60068,STARLINK-11170,Electric_EP,DragMakeup,0.04,1.395,0.0007,2,38,0.053,0.095,False,da,6737.9,da_max=1.4km net=+0.0km
60077,STARLINK-32032,Electric_EP,DragMakeup,-2.51,1.541,0.0001,1,47,0.021,0.048,False,da,6841.4,da_max=1.5km net=-2.5km
60105,STARLINK-32018,Electric_EP,DragMakeup,0.01,3.306,0.001,2,36,0.056,0.095,False,da,6853.5,da_max=3.3km net=+0.0km
60124,STARLINK-11161,Electric_EP,DragMakeup,-0.08,1.287,0.0015,2,40,0.05,0.095,False,da,6737.9,da_max=1.3km net=-0.1km
60127,STARLINK-31840,Electric_EP,DragMakeup,0.0,2.904,0.0019,3,44,0.068,0.143,False,da,6853.4,da_max=2.9km net=+0.0km
60151,STARLINK-32004,Electric_EP,DragMakeup,0.02,1.193,0.0003,2,41,0.049,0.095,False,da,6853.4,da_max=1.2km net=+0.0km
60152,STARLINK-32147,Electric_EP,DragMakeup,0.07,1.776,0.0005,1,50,0.02,0.048,False,da,6853.3,da_max=1.8km net=+0.1km
60196,STARLINK-31869,Electric_EP,DragMakeup,-4.5,1.915,0.0006,1,47,0.021,0.048,False,da,6851.0,da_max=1.9km net=-4.5km
60199,STARLINK-32049,Electric_EP,OrbitLowering,-12.47,6.772,0.0004,3,53,0.057,0.143,False,da,6843.1,da_max=6.8km net=-12.5km
60202,STARLINK-32041,Electric_EP,DragMakeup,-4.56,1.955,0.0009,1,42,0.024,0.048,False,da,6852.8,da_max=2.0km net=-4.6km
60255,STARLINK-32138,Electric_EP,DragMakeup,-2.29,4.431,0.0014,3,48,0.062,0.143,False,da,6848.9,da_max=4.4km net=-2.3km
60262,STARLINK-32163,Electric_EP,Stationkeeping,2.73,3.265,0.0024,8,48,0.167,0.381,False,da,6849.0,da_max=3.3km net=+2.7km
60265,STARLINK-32120,Electric_EP,DragMakeup,0.5,1.775,0.0003,2,39,0.051,0.095,False,da,6856.1,da_max=1.8km net=+0.5km
60266,STARLINK-32205,Electric_EP,DragMakeup,-0.0,1.577,0.0009,2,41,0.049,0.095,False,da,6853.3,da_max=1.6km net=-0.0km
60272,STARLINK-32128,Electric_EP,DragMakeup,0.09,1.709,0.0007,3,47,0.064,0.143,False,da,6853.2,da_max=1.7km net=+0.1km
60274,STARLINK-32155,Electric_EP,DragMakeup,0.06,3.259,0.0009,2,38,0.053,0.095,False,da,6853.5,da_max=3.3km net=+0.1km
60279,STARLINK-32010,Electric_EP,DragMakeup,-4.44,1.707,0.0008,1,47,0.021,0.048,False,da,6851.7,da_max=1.7km net=-4.4km
60283,STARLINK-32037,Electric_EP,PhasingManeuver,-0.0,11.613,0.0026,2,41,0.049,0.095,False,da,6853.1,da_max=11.6km net=-0.0km
60289,STARLINK-32000,Electric_EP,DragMakeup,-4.49,2.103,0.0034,3,49,0.061,0.143,False,da,6849.8,da_max=2.1km net=-4.5km
60290,STARLINK-32141,Electric_EP,DragMakeup,0.03,1.981,0.001,2,44,0.045,0.095,False,da,6853.5,da_max=2.0km net=+0.0km
60297,STARLINK-32034,Electric_EP,DragMakeup,-0.02,1.195,0.0,1,43,0.023,0.048,False,da,6849.0,da_max=1.2km net=-0.0km
60298,STARLINK-32124,Electric_EP,DragMakeup,0.02,4.128,0.003,4,47,0.085,0.19,False,da,6848.7,da_max=4.1km net=+0.0km
60305,STARLINK-11115,Electric_EP,DragMakeup,0.03,1.084,0.0005,1,38,0.026,0.048,False,da,6737.8,da_max=1.1km net=+0.0km
60315,STARLINK-32194,Electric_EP,DragMakeup,0.01,4.655,0.0025,2,43,0.047,0.095,False,da,6853.5,da_max=4.7km net=+0.0km
60329,STARLINK-31745,Electric_EP,DragMakeup,0.03,3.087,0.0026,3,37,0.081,0.143,False,da,6849.0,da_max=3.1km net=+0.0km
60335,STARLINK-32168,Electric_EP,DragMakeup,0.0,3.05,0.0027,3,41,0.073,0.143,False,da,6853.3,da_max=3.0km net=+0.0km
60360,STARLINK-32275,Electric_EP,DragMakeup,-2.11,2.027,0.0029,1,37,0.027,0.048,False,da,6848.9,da_max=2.0km net=-2.1km
60365,STARLINK-32188,Electric_EP,DragMakeup,0.02,4.772,0.0016,2,51,0.039,0.095,False,da,6853.2,da_max=4.8km net=+0.0km
60374,STARLINK-32180,Electric_EP,DragMakeup,-4.51,1.838,0.0006,1,49,0.02,0.048,False,da,6851.6,da_max=1.8km net=-4.5km
60411,STARLINK-32244,Electric_EP,DragMakeup,-4.55,2.929,0.0008,3,38,0.079,0.143,False,da,6849.6,da_max=2.9km net=-4.5km
60416,STARLINK-32197,Electric_EP,DragMakeup,-1.09,1.005,0.0001,1,48,0.021,0.048,False,da,6848.9,da_max=1.0km net=-1.1km
60417,STARLINK-32255,Electric_EP,OrbitLowering,-9.99,6.375,0.0005,2,47,0.043,0.095,False,da,6847.4,da_max=6.4km net=-10.0km
60418,STARLINK-32236,Electric_EP,OrbitLowering,-9.94,6.521,0.0016,3,45,0.067,0.143,False,da,6850.6,da_max=6.5km net=-9.9km
60427,STARLINK-32254,Electric_EP,DragMakeup,0.08,2.112,0.0025,2,40,0.05,0.095,False,da,6853.5,da_max=2.1km net=+0.1km
60434,STARLINK-32233,Electric_EP,OrbitLowering,-9.49,6.428,0.002,2,46,0.043,0.095,False,da,6841.6,da_max=6.4km net=-9.5km
60435,STARLINK-32222,Electric_EP,DragMakeup,-0.1,1.799,0.0017,2,33,0.061,0.095,False,da,6840.8,da_max=1.8km net=-0.1km
60437,STARLINK-32241,Electric_EP,OrbitLowering,-12.53,8.231,0.0005,3,42,0.071,0.143,False,da,6845.2,da_max=8.2km net=-12.5km
60439,STARLINK-32231,Electric_EP,OrbitLowering,-12.49,7.232,0.0022,3,48,0.062,0.143,False,da,6844.9,da_max=7.2km net=-12.5km
60442,STARLINK-32252,Electric_EP,OrbitLowering,-8.52,5.691,0.0013,2,45,0.044,0.095,False,da,6841.9,da_max=5.7km net=-8.5km
60443,STARLINK-32237,Electric_EP,OrbitLowering,-12.54,7.231,0.0026,3,40,0.075,0.143,False,da,6848.2,da_max=7.2km net=-12.5km
60444,STARLINK-32249,Electric_EP,DragMakeup,-12.97,4.744,0.0008,12,46,0.261,0.571,True,da,6846.9,da_max=4.7km net=-13.0km; monotone_drop=13.0km
60584,STARLINK-32204,Electric_EP,OrbitLowering,-12.5,5.649,0.0015,4,52,0.077,0.19,False,da,6842.8,da_max=5.6km net=-12.5km
60593,STARLINK-32161,Electric_EP,DragMakeup,-2.55,1.304,0.0001,1,48,0.021,0.048,False,da,6841.4,da_max=1.3km net=-2.6km
60596,STARLINK-31930,Electric_EP,OrbitLowering,-10.0,6.732,0.0008,3,42,0.071,0.143,False,da,6848.9,da_max=6.7km net=-10.0km
60601,STARLINK-31988,Electric_EP,DragMakeup,-2.5,1.676,0.003,2,49,0.041,0.095,False,da,6841.8,da_max=1.7km net=-2.5km
60603,STARLINK-31874,Electric_EP,DragMakeup,-2.51,1.373,0.0002,1,49,0.02,0.048,False,da,6841.1,da_max=1.4km net=-2.5km
61068,STARLINK-32385,Electric_EP,DragMakeup,0.04,2.096,0.0014,2,34,0.059,0.095,False,da,6853.3,da_max=2.1km net=+0.0km
61204,STARLINK-11302,Electric_EP,DragMakeup,-0.05,4.165,0.002,2,46,0.043,0.095,False,da+de,6738.0,da_max=4.2km net=-0.1km; Δe
61214,STARLINK-32392,Electric_EP,OrbitLowering,-11.95,6.254,0.0015,3,43,0.07,0.143,False,da,6853.0,da_max=6.3km net=-12.0km
61219,STARLINK-32248,Electric_EP,DragMakeup,-0.06,1.451,0.0016,2,44,0.045,0.095,False,da,6853.4,da_max=1.5km net=-0.1km
61517,STARLINK-31756,Electric_EP,DragMakeup,-0.02,1.529,0.0004,2,44,0.045,0.095,False,da,6853.4,da_max=1.5km net=-0.0km
61524,STARLINK-32296,Electric_EP,DragMakeup,-4.53,2.085,0.0019,3,39,0.077,0.143,False,da,6851.0,da_max=2.1km net=-4.5km
61530,STARLINK-32261,Electric_EP,DragMakeup,-4.5,1.952,0.0028,4,43,0.093,0.19,False,da,6851.0,da_max=2.0km net=-4.5km
61545,STARLINK-32406,Electric_EP,PhasingManeuver,0.08,5.136,0.0023,2,40,0.05,0.095,False,da,6853.5,da_max=5.1km net=+0.1km
61662,STARLINK-32310,Electric_EP,DragMakeup,-4.43,1.878,0.0014,1,40,0.025,0.048,False,da,6852.6,da_max=1.9km net=-4.4km
61663,STARLINK-32308,Electric_EP,DragMakeup,-12.5,4.704,0.0028,4,49,0.082,0.19,True,da,6844.4,da_max=4.7km net=-12.5km; monotone_drop=12.5km
61664,STARLINK-32301,Electric_EP,Stationkeeping,-0.11,11.548,0.0018,7,46,0.152,0.333,False,da,6848.9,da_max=11.5km net=-0.1km
61672,STARLINK-32443,Electric_EP,DragMakeup,0.01,2.038,0.0009,4,35,0.114,0.19,False,da,6853.3,da_max=2.0km net=+0.0km
61676,STARLINK-32309,Electric_EP,OrbitLowering,-10.03,6.494,0.0013,3,52,0.058,0.143,False,da,6849.4,da_max=6.5km net=-10.0km
61679,STARLINK-32395,Electric_EP,DragMakeup,0.02,3.17,0.0012,2,32,0.062,0.095,False,da,6853.3,da_max=3.2km net=+0.0km
61680,STARLINK-32412,Electric_EP,DragMakeup,-4.46,1.779,0.0011,2,47,0.043,0.095,False,da,6849.8,da_max=1.8km net=-4.5km
61702,STARLINK-32299,Electric_EP,DragMakeup,-0.05,2.157,0.0021,2,43,0.047,0.095,False,da+de,6840.8,da_max=2.2km net=-0.1km; Δe
61703,STARLINK-32335,Electric_EP,DragMakeup,-25.53,1.117,0.001,1,63,0.016,0.048,True,da,6667.0,da_max=1.1km net=-25.5km; monotone_drop=25.5km
61721,STARLINK-32469,Electric_EP,DragMakeup,0.02,1.306,0.002,2,32,0.062,0.095,False,da,6853.4,da_max=1.3km net=+0.0km
61915,STARLINK-32559,Electric_EP,Stationkeeping,0.05,0.493,0.0018,2,42,0.048,0.095,False,de,6861.1,Δe
61919,STARLINK-32547,Electric_EP,PhasingManeuver,0.02,5.839,0.0038,2,38,0.053,0.095,False,da,6860.9,da_max=5.8km net=+0.0km
61957,STARLINK-32359,Electric_EP,DragMakeup,-0.08,4.506,0.0018,2,36,0.056,0.095,False,da+de,6817.7,da_max=4.5km net=-0.1km; Δe
62025,STARLINK-32493,Electric_EP,OrbitLowering,-9.87,4.399,0.0003,3,49,0.061,0.143,False,da,6850.7,da_max=4.4km net=-9.9km
62045,STARLINK-32618,Electric_EP,DragMakeup,2.55,1.405,0.0047,1,43,0.023,0.048,False,da,6860.5,da_max=1.4km net=+2.5km
62070,STARLINK-32604,Electric_EP,DragMakeup,-9.88,4.293,0.0009,3,38,0.079,0.143,True,da,6852.5,da_max=4.3km net=-9.9km; monotone_drop=9.9km
62071,STARLINK-32553,Electric_EP,DragMakeup,0.09,2.725,0.0036,2,37,0.054,0.095,False,da+de,6853.4,da_max=2.7km net=+0.1km; Δe
62074,STARLINK-32619,Electric_EP,OrbitLowering,-12.19,5.323,0.0008,3,44,0.068,0.143,False,da,6849.8,da_max=5.3km net=-12.2km
62096,STARLINK-11303,Electric_EP,DragMakeup,-0.05,1.02,0.0034,1,35,0.029,0.048,False,da,6734.4,da_max=1.0km net=-0.0km
62166,STARLINK-32551,Electric_EP,Stationkeeping,1.29,6.078,0.0069,9,47,0.191,0.429,False,da+de,6950.1,da_max=6.1km net=+1.3km; Δe
62167,STARLINK-32506,Electric_EP,DragMakeup,0.0,1.375,0.0003,2,55,0.036,0.095,False,da,6950.2,da_max=1.4km net=+0.0km
62168,STARLINK-32562,Electric_EP,DragMakeup,0.01,5.606,0.0008,4,53,0.075,0.19,False,da,6950.1,da_max=5.6km net=+0.0km
62169,STARLINK-32558,Electric_EP,DragMakeup,0.02,2.414,0.0023,2,58,0.034,0.095,False,da,6950.2,da_max=2.4km net=+0.0km
62174,STARLINK-32552,Electric_EP,DragMakeup,-0.05,1.929,0.0033,2,55,0.036,0.095,False,da,6950.1,da_max=1.9km net=-0.1km
62175,STARLINK-32534,Electric_EP,DragMakeup,0.01,5.953,0.0039,6,54,0.111,0.286,False,da,6950.5,da_max=6.0km net=+0.0km
62176,STARLINK-32516,Electric_EP,DragMakeup,-0.59,1.706,0.0008,2,50,0.04,0.095,False,da,6950.1,da_max=1.7km net=-0.6km
62177,STARLINK-32542,Electric_EP,DragMakeup,-0.99,4.971,0.0046,8,56,0.143,0.381,False,da,6950.1,da_max=5.0km net=-1.0km
62209,STARLINK-32671,Electric_EP,InclinationChange,-0.02,0.183,0.0213,2,41,0.049,0.095,False,di,6861.2,di_max=0.0213°
62229,STARLINK-11485,Electric_EP,DragMakeup,-2.15,1.069,0.0001,1,45,0.022,0.048,False,da,6738.1,da_max=1.1km net=-2.2km
62231,STARLINK-32650,Electric_EP,DragMakeup,0.05,2.001,0.0003,2,44,0.045,0.095,False,da,6853.3,da_max=2.0km net=+0.1km
62234,STARLINK-32652,Electric_EP,DragMakeup,-0.08,1.788,0.0004,1,36,0.028,0.048,False,da,6853.3,da_max=1.8km net=-0.1km
62273,STARLINK-11333,Electric_EP,DragMakeup,-0.01,1.07,0.0004,1,37,0.027,0.048,False,da,6734.5,da_max=1.1km net=-0.0km
62279,STARLINK-11499,Electric_EP,DragMakeup,0.17,1.137,0.0,1,37,0.027,0.048,False,da,6734.4,da_max=1.1km net=+0.2km
62310,STARLINK-32696,Electric_EP,OrbitLowering,-12.3,6.292,0.0013,4,39,0.103,0.19,False,da,6851.2,da_max=6.3km net=-12.3km
62316,STARLINK-32596,Electric_EP,DragMakeup,-1.81,1.86,0.0018,1,40,0.025,0.048,False,da,6853.3,da_max=1.9km net=-1.8km
62411,STARLINK-11453,Electric_EP,DragMakeup,0.46,1.289,0.0015,2,37,0.054,0.095,False,da,6734.4,da_max=1.3km net=+0.5km
62413,STARLINK-11441,Electric_EP,DragMakeup,-0.1,1.454,0.0023,2,35,0.057,0.095,False,da,6734.5,da_max=1.5km net=-0.1km
62447,STARLINK-32730,Electric_EP,OrbitLowering,-60.25,20.938,0.002,8,13,0.615,0.381,False,da,6614.5,da_max=20.9km net=-60.3km
62505,STARLINK-32725,Electric_EP,DragMakeup,0.17,4.99,0.0077,2,40,0.05,0.095,False,da,6861.0,da_max=5.0km net=+0.2km
62523,STARLINK-11527,Electric_EP,PhasingManeuver,-0.18,7.28,0.001,2,35,0.057,0.095,False,da+de,6734.0,da_max=7.3km net=-0.2km; Δe
62594,STARLINK-11416,Electric_EP,OrbitLowering,-7.71,1.037,0.0045,1,44,0.023,0.048,False,da,6712.8,da_max=1.0km net=-7.7km
62758,STARLINK-33596,Electric_EP,PhasingManeuver,-0.03,6.738,0.0019,2,43,0.047,0.095,False,da,6848.7,da_max=6.7km net=-0.0km
62759,STARLINK-33589,Electric_EP,DragMakeup,-4.49,3.598,0.0011,1,47,0.021,0.048,False,da,6849.4,da_max=3.6km net=-4.5km
62760,STARLINK-33575,Electric_EP,OrbitLowering,-12.47,5.233,0.0018,6,46,0.13,0.286,False,da+de,6845.4,da_max=5.2km net=-12.5km; Δe
62761,STARLINK-33584,Electric_EP,OrbitLowering,-10.06,6.13,0.0012,7,48,0.146,0.333,False,da+de,6852.5,da_max=6.1km net=-10.1km; Δe
62763,STARLINK-33597,Electric_EP,Stationkeeping,-4.49,5.131,0.0012,10,54,0.185,0.476,False,da+de,6848.8,da_max=5.1km net=-4.5km; Δe
62764,STARLINK-33579,Electric_EP,DragMakeup,-4.46,1.727,0.0018,3,49,0.061,0.143,False,da,6850.8,da_max=1.7km net=-4.5km
62765,STARLINK-33592,Electric_EP,Stationkeeping,-0.07,0.642,0.0006,2,53,0.038,0.095,False,de,6840.8,Δe
62766,STARLINK-33595,Electric_EP,OrbitLowering,-12.7,6.264,0.0017,4,54,0.074,0.19,False,da,6847.9,da_max=6.3km net=-12.7km
62768,STARLINK-33601,Electric_EP,OrbitLowering,-12.51,7.483,0.0013,4,47,0.085,0.19,False,da,6849.3,da_max=7.5km net=-12.5km
62770,STARLINK-33594,Electric_EP,DragMakeup,-4.46,1.394,0.0003,2,49,0.041,0.095,False,da,6851.7,da_max=1.4km net=-4.5km
62772,STARLINK-33600,Electric_EP,DragMakeup,0.12,1.806,0.0004,2,43,0.047,0.095,False,da,6853.4,da_max=1.8km net=+0.1km
62774,STARLINK-33574,Electric_EP,OrbitLowering,-9.97,6.982,0.0012,2,50,0.04,0.095,False,da,6849.8,da_max=7.0km net=-10.0km
62775,STARLINK-33576,Electric_EP,OrbitLowering,-8.08,4.106,0.0006,7,48,0.146,0.333,False,da,6841.3,da_max=4.1km net=-8.1km
62776,STARLINK-33570,Electric_EP,OrbitLowering,-10.01,7.142,0.0013,4,49,0.082,0.19,False,da,6852.2,da_max=7.1km net=-10.0km
62777,STARLINK-33591,Electric_EP,OrbitLowering,-12.42,4.205,0.0022,6,52,0.115,0.286,False,da,6846.9,da_max=4.2km net=-12.4km
62784,STARLINK-33581,Electric_EP,PhasingManeuver,0.07,11.537,0.001,2,39,0.051,0.095,False,da+de,6848.5,da_max=11.5km net=+0.1km; Δe
62807,STARLINK-32886,Electric_EP,DragMakeup,0.04,3.75,0.0002,2,51,0.039,0.095,False,da,6853.4,da_max=3.8km net=+0.0km
62820,STARLINK-32844,Electric_EP,DragMakeup,-0.08,2.909,0.0012,4,45,0.089,0.19,False,da,6848.8,da_max=2.9km net=-0.1km
62821,STARLINK-32782,Electric_EP,DragMakeup,-0.03,3.787,0.0009,2,45,0.044,0.095,False,da,6853.2,da_max=3.8km net=-0.0km
62823,STARLINK-32823,Electric_EP,DragMakeup,-96.56,3.713,0.0111,35,64,0.547,1.667,True,da,6751.8,da_max=3.7km net=-96.6km; monotone_drop=96.6km
62828,STARLINK-32727,Electric_EP,DragMakeup,-2.59,4.008,0.0008,2,46,0.043,0.095,False,da,6841.3,da_max=4.0km net=-2.6km
62838,STARLINK-11556,Electric_EP,DragMakeup,0.02,1.021,0.0013,1,46,0.022,0.048,False,da,6734.5,da_max=1.0km net=+0.0km
62882,STARLINK-11432,Electric_EP,DragMakeup,0.58,1.067,0.0004,2,30,0.067,0.095,False,da,6734.4,da_max=1.1km net=+0.6km
62884,STARLINK-11437,Electric_EP,DragMakeup,1.3,1.367,0.0002,1,33,0.03,0.048,False,da,6734.4,da_max=1.4km net=+1.3km
62890,STARLINK-11431,Electric_EP,InclinationChange,0.83,0.29,0.0223,1,32,0.031,0.048,False,di,6734.4,di_max=0.0223°
62950,STARLINK-32850,Electric_EP,DragMakeup,-4.58,3.073,0.0004,1,43,0.023,0.048,False,da,6849.2,da_max=3.1km net=-4.6km
62951,STARLINK-32875,Electric_EP,OrbitLowering,-12.37,4.901,0.0015,3,47,0.064,0.143,False,da,6847.7,da_max=4.9km net=-12.4km
62952,STARLINK-32865,Electric_EP,DragMakeup,-4.41,4.524,0.0013,5,41,0.122,0.238,False,da,6849.8,da_max=4.5km net=-4.4km
62957,STARLINK-32879,Electric_EP,DragMakeup,-4.48,1.849,0.004,2,43,0.047,0.095,False,da,6849.9,da_max=1.8km net=-4.5km
62958,STARLINK-32885,Electric_EP,PhasingManeuver,0.04,7.197,0.0012,2,39,0.051,0.095,False,da,6853.2,da_max=7.2km net=+0.0km
62963,STARLINK-32882,Electric_EP,OrbitLowering,-12.24,3.693,0.0007,4,39,0.103,0.19,False,da,6851.5,da_max=3.7km net=-12.2km
62967,STARLINK-32897,Electric_EP,OrbitLowering,-9.96,6.792,0.0015,3,50,0.06,0.143,False,da,6848.2,da_max=6.8km net=-10.0km
62993,STARLINK-11576,Electric_EP,DragMakeup,0.32,1.002,0.0006,1,29,0.034,0.048,False,da,6734.4,da_max=1.0km net=+0.3km
63032,STARLINK-32776,Electric_EP,OrbitLowering,-12.44,11.599,0.0026,1,33,0.03,0.048,False,da,6852.9,da_max=11.6km net=-12.4km
63033,STARLINK-32772,Electric_EP,DragMakeup,1.3,1.063,0.0001,1,50,0.02,0.048,False,da,6851.8,da_max=1.1km net=+1.3km
63035,STARLINK-32801,Electric_EP,OrbitLowering,-9.92,7.097,0.0021,2,47,0.043,0.095,False,da,6849.5,da_max=7.1km net=-9.9km
63044,STARLINK-32735,Electric_EP,OrbitLowering,-9.81,6.599,0.0015,2,45,0.044,0.095,False,da,6849.3,da_max=6.6km net=-9.8km
63048,STARLINK-32790,Electric_EP,DragMakeup,0.05,1.336,0.0002,2,37,0.054,0.095,False,da,6853.3,da_max=1.3km net=+0.1km
63050,STARLINK-32816,Electric_EP,OrbitLowering,-12.48,5.567,0.0025,6,51,0.118,0.286,False,da,6842.5,da_max=5.6km net=-12.5km
63057,STARLINK-11406,Electric_EP,DragMakeup,-0.0,1.262,0.0012,2,33,0.061,0.095,False,da,6734.5,da_max=1.3km net=-0.0km
63077,STARLINK-32839,Electric_EP,PhasingManeuver,0.02,6.119,0.0034,2,49,0.041,0.095,False,da,6950.3,da_max=6.1km net=+0.0km
63078,STARLINK-32821,Electric_EP,PhasingManeuver,0.01,5.65,0.0004,2,47,0.043,0.095,False,da,6949.9,da_max=5.7km net=+0.0km
