norad_id,cospar_id,sat_name,orbit_band,mass_kg,mass_class,platform_class,propulsion_class,propulsion_description,mission_type,mass_source,propulsion_source,mass_confidence,propulsion_confidence,mass_note,propulsion_note,source_code
63464,2025-070E,STARLINK-33701,LEO_450_800,800.0,200_1000kg,Small/Medium,Electric_EP,Argon Hall-effect thruster (v2 mini),COMM,Starlink_v2mini_table,Starlink_v2mini_table,Medium,High,Starlink v2mini version table; launch_date=2025-04-06 00:00:00,SpaceX Starlink v2 mini uses Argon Hall thruster,United States (US)
63465,2025-070F,STARLINK-33685,LEO_450_800,800.0,200_1000kg,Small/Medium,Electric_EP,Argon Hall-effect thruster (v2 mini),COMM,Starlink_v2mini_table,Starlink_v2mini_table,Medium,High,Starlink v2mini version table; launch_date=2025-04-06 00:00:00,SpaceX Starlink v2 mini uses Argon Hall thruster,United States (US)
63466,2025-070G,STARLINK-33654,LEO_450_800,800.0,200_1000kg,Small/Medium,Electric_EP,Argon Hall-effect thruster (v2 mini),COMM,Starlink_v2mini_table,Starlink_v2mini_table,Medium,High,Starlink v2mini version table; launch_date=2025-04-06 00:00:00,SpaceX Starlink v2 mini uses Argon Hall thruster,United States (US)
63467,2025-070H,STARLINK-33697,LEO_450_800,800.0,200_1000kg,Small/Medium,Electric_EP,Argon Hall-effect thruster (v2 mini),COMM,Starlink_v2mini_table,Starlink_v2mini_table,Medium,High,Starlink v2mini version table; launch_date=2025-04-06 00:00:00,SpaceX Starlink v2 mini uses Argon Hall thruster,United States (US)
63468,2025-070J,STARLINK-33720,LEO_450_800,800.0,200_1000kg,Small/Medium,Electric_EP,Argon Hall-effect thruster (v2 mini),COMM,Starlink_v2mini_table,Starlink_v2mini_table,Medium,High,Starlink v2mini version table; launch_date=2025-04-06 00:00:00,SpaceX Starlink v2 mini uses Argon Hall thruster,United States (US)
63469,2025-070K,STARLINK-33587,LEO_450_800,800.0,200_1000kg,Small/Medium,Electric_EP,Argon Hall-effect thruster (v2 mini),COMM,Starlink_v2mini_table,Starlink_v2mini_table,Medium,High,Starlink v2mini version table; launch_date=2025-04-06 00:00:00,SpaceX Starlink v2 mini uses Argon Hall thruster,United States (US)
63470,2025-070L,STARLINK-33637,LEO_450_800,800.0,200_1000kg,Small/Medium,Electric_EP,Argon Hall-effect thruster (v2 mini),COMM,Starlink_v2mini_table,Starlink_v2mini_table,Medium,High,Starlink v2mini version table; launch_date=2025-04-06 00:00:00,SpaceX Starlink v2 mini uses Argon Hall thruster,United States (US)
63471,2025-070M,STARLINK-33744,LEO_450_800,800.0,200_1000kg,Small/Medium,Electric_EP,Argon Hall-effect thruster (v2 mini),COMM,Starlink_v2mini_table,Starlink_v2mini_table,Medium,High,Starlink v2mini version table; launch_date=2025-04-06 00:00:00,SpaceX Starlink v2 mini uses Argon Hall thruster,United States (US)
63472,2025-070N,STARLINK-33766,LEO_450_800,800.0,200_1000kg,Small/Medium,Electric_EP,Argon Hall-effect thruster (v2 mini),COMM,Starlink_v2mini_table,Starlink_v2mini_table,Medium,High,Starlink v2mini version table; launch_date=2025-04-06 00:00:00,SpaceX Starlink v2 mini uses Argon Hall thruster,United States (US)
63473,2025-070P,STARLINK-33765,LEO_450_800,800.0,200_1000kg,Small/Medium,Electric_EP,Argon Hall-effect thruster (v2 mini),COMM,Starlink_v2mini_table,Starlink_v2mini_table,Medium,High,Starlink v2mini version table; launch_date=2025-04-06 00:00:00,SpaceX Starlink v2 mini uses Argon Hall thruster,United States (US)
63474,2025-070Q,STARLINK-33735,LEO_450_800,800.0,200_1000kg,Small/Medium,Electric_EP,Argon Hall-effect thruster (v2 mini),COMM,Starlink_v2mini_table,Starlink_v2mini_table,Medium,High,Starlink v2mini version table; launch_date=2025-04-06 00:00:00,SpaceX Starlink v2 mini uses Argon Hall thruster,United States (US)
63475,2025-070R,STARLINK-33731,LEO_450_800,800.0,200_1000kg,Small/Medium,Electric_EP,Argon Hall-effect thruster (v2 mini),COMM,Starlink_v2mini_table,Starlink_v2mini_table,Medium,High,Starlink v2mini version table; launch_date=2025-04-06 00:00:00,SpaceX Starlink v2 mini uses Argon Hall thruster,United States (US)
63476,2025-070S,STARLINK-33718,LEO_450_800,800.0,200_1000kg,Small/Medium,Electric_EP,Argon Hall-effect thruster (v2 mini),COMM,Starlink_v2mini_table,Starlink_v2mini_table,Medium,High,Starlink v2mini version table; launch_date=2025-04-06 00:00:00,SpaceX Starlink v2 mini uses Argon Hall thruster,United States (US)
63477,2025-070T,STARLINK-33630,LEO_450_800,800.0,200_1000kg,Small/Medium,Electric_EP,Argon Hall-effect thruster (v2 mini),COMM,Starlink_v2mini_table,Starlink_v2mini_table,Medium,High,Starlink v2mini version table; launch_date=2025-04-06 00:00:00,SpaceX Starlink v2 mini uses Argon Hall thruster,United States (US)
63478,2025-070U,STARLINK-33695,LEO_450_800,800.0,200_1000kg,Small/Medium,Electric_EP,Argon Hall-effect thruster (v2 mini),COMM,Starlink_v2mini_table,Starlink_v2mini_table,Medium,High,Starlink v2mini version table; launch_date=2025-04-06 00:00:00,SpaceX Starlink v2 mini uses Argon Hall thruster,United States (US)
63479,2025-070V,STARLINK-33713,LEO_450_800,800.0,200_1000kg,Small/Medium,Electric_EP,Argon Hall-effect thruster (v2 mini),COMM,Starlink_v2mini_table,Starlink_v2mini_table,Medium,High,Starlink v2mini version table; launch_date=2025-04-06 00:00:00,SpaceX Starlink v2 mini uses Argon Hall thruster,United States (US)
63480,2025-070W,STARLINK-33721,LEO_450_800,800.0,200_1000kg,Small/Medium,Electric_EP,Argon Hall-effect thruster (v2 mini),COMM,Starlink_v2mini_table,Starlink_v2mini_table,Medium,High,Starlink v2mini version table; launch_date=2025-04-06 00:00:00,SpaceX Starlink v2 mini uses Argon Hall thruster,United States (US)
63481,2025-070X,STARLINK-33639,LEO_450_800,800.0,200_1000kg,Small/Medium,Electric_EP,Argon Hall-effect thruster (v2 mini),COMM,Starlink_v2mini_table,Starlink_v2mini_table,Medium,High,Starlink v2mini version table; launch_date=2025-04-06 00:00:00,SpaceX Starlink v2 mini uses Argon Hall thruster,United States (US)
63483,2025-070Z,STARLINK-33688,LEO_450_800,800.0,200_1000kg,Small/Medium,Electric_EP,Argon Hall-effect thruster (v2 mini),COMM,Starlink_v2mini_table,Starlink_v2mini_table,Medium,High,Starlink v2mini version table; launch_date=2025-04-06 00:00:00,SpaceX Starlink v2 mini uses Argon Hall thruster,United States (US)
63484,2025-070AA,STARLINK-33700,LEO_450_800,800.0,200_1000kg,Small/Medium,Electric_EP,Argon Hall-effect thruster (v2 mini),COMM,Starlink_v2mini_table,Starlink_v2mini_table,Medium,High,Starlink v2mini version table; launch_date=2025-04-06 00:00:00,SpaceX Starlink v2 mini uses Argon Hall thruster,United States (US)
63485,2025-070AB,STARLINK-33687,LEO_450_800,800.0,200_1000kg,Small/Medium,Electric_EP,Argon Hall-effect thruster (v2 mini),COMM,Starlink_v2mini_table,Starlink_v2mini_table,Medium,High,Starlink v2mini version table; launch_date=2025-04-06 00:00:00,SpaceX Starlink v2 mini uses Argon Hall thruster,United States (US)
63486,2025-070AC,STARLINK-33716,LEO_450_800,800.0,200_1000kg,Small/Medium,Electric_EP,Argon Hall-effect thruster (v2 mini),COMM,Starlink_v2mini_table,Starlink_v2mini_table,Medium,High,Starlink v2mini version table; launch_date=2025-04-06 00:00:00,SpaceX Starlink v2 mini uses Argon Hall thruster,United States (US)
63487,2025-070AD,STARLINK-33754,LEO_450_800,800.0,200_1000kg,Small/Medium,Electric_EP,Argon Hall-effect thruster (v2 mini),COMM,Starlink_v2mini_table,Starlink_v2mini_table,Medium,High,Starlink v2mini version table; launch_date=2025-04-06 00:00:00,SpaceX Starlink v2 mini uses Argon Hall thruster,United States (US)
63493,2025-071A,STARLINK-33828,LEO_450_800,800.0,200_1000kg,Small/Medium,Electric_EP,Argon Hall-effect thruster (v2 mini),COMM,Starlink_v2mini_table,Starlink_v2mini_table,Medium,High,Starlink v2mini version table; launch_date=2025-04-07 00:00:00,SpaceX Starlink v2 mini uses Argon Hall thruster,United States (US)
63494,2025-071B,STARLINK-33819,LEO_450_800,800.0,200_1000kg,Small/Medium,Electric_EP,Argon Hall-effect thruster (v2 mini),COMM,Starlink_v2mini_table,Starlink_v2mini_table,Medium,High,Starlink v2mini version table; launch_date=2025-04-07 00:00:00,SpaceX Starlink v2 mini uses Argon Hall thruster,United States (US)
63495,2025-071C,STARLINK-33845,LEO_450_800,800.0,200_1000kg,Small/Medium,Electric_EP,Argon Hall-effect thruster (v2 mini),COMM,Starlink_v2mini_table,Starlink_v2mini_table,Medium,High,Starlink v2mini version table; launch_date=2025-04-07 00:00:00,SpaceX Starlink v2 mini uses Argon Hall thruster,United States (US)
63496,2025-071D,STARLINK-33829,LEO_450_800,800.0,200_1000kg,Small/Medium,Electric_EP,Argon Hall-effect thruster (v2 mini),COMM,Starlink_v2mini_table,Starlink_v2mini_table,Medium,High,Starlink v2mini version table; launch_date=2025-04-07 00:00:00,SpaceX Starlink v2 mini uses Argon Hall thruster,United States (US)
63497,2025-071E,STARLINK-33815,LEO_450_800,800.0,200_1000kg,Small/Medium,Electric_EP,Argon Hall-effect thruster (v2 mini),COMM,Starlink_v2mini_table,Starlink_v2mini_table,Medium,High,Starlink v2mini version table; launch_date=2025-04-07 00:00:00,SpaceX Starlink v2 mini uses Argon Hall thruster,United States (US)
63498,2025-071F,STARLINK-33833,LEO_450_800,800.0,200_1000kg,Small/Medium,Electric_EP,Argon Hall-effect thruster (v2 mini),COMM,Starlink_v2mini_table,Starlink_v2mini_table,Medium,High,Starlink v2mini version table; launch_date=2025-04-07 00:00:00,SpaceX Starlink v2 mini uses Argon Hall thruster,United States (US)
63499,2025-071G,STARLINK-33534,LEO_450_800,800.0,200_1000kg,Small/Medium,Electric_EP,Argon Hall-effect thruster (v2 mini),COMM,Starlink_v2mini_table,Starlink_v2mini_table,Medium,High,Starlink v2mini version table; launch_date=2025-04-07 00:00:00,SpaceX Starlink v2 mini uses Argon Hall thruster,United States (US)
63500,2025-071H,STARLINK-33838,LEO_450_800,800.0,200_1000kg,Small/Medium,Electric_EP,Argon Hall-effect thruster (v2 mini),COMM,Starlink_v2mini_table,Starlink_v2mini_table,Medium,High,Starlink v2mini version table; launch_date=2025-04-07 00:00:00,SpaceX Starlink v2 mini uses Argon Hall thruster,United States (US)
63501,2025-071J,STARLINK-33837,LEO_450_800,800.0,200_1000kg,Small/Medium,Electric_EP,Argon Hall-effect thruster (v2 mini),COMM,Starlink_v2mini_table,Starlink_v2mini_table,Medium,High,Starlink v2mini version table; launch_date=2025-04-07 00:00:00,SpaceX Starlink v2 mini uses Argon Hall thruster,United States (US)
63502,2025-071K,STARLINK-33818,LEO_450_800,800.0,200_1000kg,Small/Medium,Electric_EP,Argon Hall-effect thruster (v2 mini),COMM,Starlink_v2mini_table,Starlink_v2mini_table,Medium,High,Starlink v2mini version table; launch_date=2025-04-07 00:00:00,SpaceX Starlink v2 mini uses Argon Hall thruster,United States (US)
63503,2025-071L,STARLINK-33583,LEO_450_800,800.0,200_1000kg,Small/Medium,Electric_EP,Argon Hall-effect thruster (v2 mini),COMM,Starlink_v2mini_table,Starlink_v2mini_table,Medium,High,Starlink v2mini version table; launch_date=2025-04-07 00:00:00,SpaceX Starlink v2 mini uses Argon Hall thruster,United States (US)
63504,2025-071M,STARLINK-33811,LEO_450_800,800.0,200_1000kg,Small/Medium,Electric_EP,Argon Hall-effect thruster (v2 mini),COMM,Starlink_v2mini_table,Starlink_v2mini_table,Medium,High,Starlink v2mini version table; launch_date=2025-04-07 00:00:00,SpaceX Starlink v2 mini uses Argon Hall thruster,United States (US)
63505,2025-071N,STARLINK-33825,LEO_450_800,800.0,200_1000kg,Small/Medium,Electric_EP,Argon Hall-effect thruster (v2 mini),COMM,Starlink_v2mini_table,Starlink_v2mini_table,Medium,High,Starlink v2mini version table; launch_date=2025-04-07 00:00:00,SpaceX Starlink v2 mini uses Argon Hall thruster,United States (US)
63506,2025-071P,STARLINK-33792,LEO_450_800,800.0,200_1000kg,Small/Medium,Electric_EP,Argon Hall-effect thruster (v2 mini),COMM,Starlink_v2mini_table,Starlink_v2mini_table,Medium,High,Starlink v2mini version table; launch_date=2025-04-07 00:00:00,SpaceX Starlink v2 mini uses Argon Hall thruster,United States (US)
63507,2025-071Q,STARLINK-33843,LEO_450_800,800.0,200_1000kg,Small/Medium,Electric_EP,Argon Hall-effect thruster (v2 mini),COMM,Starlink_v2mini_table,Starlink_v2mini_table,Medium,High,Starlink v2mini version table; launch_date=2025-04-07 00:00:00,SpaceX Starlink v2 mini uses Argon Hall thruster,United States (US)
63508,2025-071R,STARLINK-33809,LEO_450_800,800.0,200_1000kg,Small/Medium,Electric_EP,Argon Hall-effect thruster (v2 mini),COMM,Starlink_v2mini_table,Starlink_v2mini_table,Medium,High,Starlink v2mini version table; launch_date=2025-04-07 00:00:00,SpaceX Starlink v2 mini uses Argon Hall thruster,United States (US)
63509,2025-071S,STARLINK-33678,LEO_450_800,800.0,200_1000kg,Small/Medium,Electric_EP,Argon Hall-effect thruster (v2 mini),COMM,Starlink_v2mini_table,Starlink_v2mini_table,Medium,High,Starlink v2mini version table; launch_date=2025-04-07 00:00:00,SpaceX Starlink v2 mini uses Argon Hall thruster,United States (US)
63510,2025-071T,STARLINK-33764,LEO_450_800,800.0,200_1000kg,Small/Medium,Electric_EP,Argon Hall-effect thruster (v2 mini),COMM,Starlink_v2mini_table,Starlink_v2mini_table,Medium,High,Starlink v2mini version table; launch_date=2025-04-07 00:00:00,SpaceX Starlink v2 mini uses Argon Hall thruster,United States (US)
63511,2025-071U,STARLINK-33804,LEO_450_800,800.0,200_1000kg,Small/Medium,Electric_EP,Argon Hall-effect thruster (v2 mini),COMM,Starlink_v2mini_table,Starlink_v2mini_table,Medium,High,Starlink v2mini version table; launch_date=2025-04-07 00:00:00,SpaceX Starlink v2 mini uses Argon Hall thruster,United States (US)
63512,2025-071V,STARLINK-33751,LEO_450_800,800.0,200_1000kg,Small/Medium,Electric_EP,Argon Hall-effect thruster (v2 mini),COMM,Starlink_v2mini_table,Starlink_v2mini_table,Medium,High,Starlink v2mini version table; launch_date=2025-04-07 00:00:00,SpaceX Starlink v2 mini uses Argon Hall thruster,United States (US)
63513,2025-071W,STARLINK-33750,LEO_450_800,800.0,200_1000kg,Small/Medium,Electric_EP,Argon Hall-effect thruster (v2 mini),COMM,Starlink_v2mini_table,Starlink_v2mini_table,Medium,High,Starlink v2mini version table; launch_date=2025-04-07 00:00:00,SpaceX Starlink v2 mini uses Argon Hall thruster,United States (US)
63514,2025-071X,STARLINK-33786,LEO_450_800,800.0,200_1000kg,Small/Medium,Electric_EP,Argon Hall-effect thruster (v2 mini),COMM,Starlink_v2mini_table,Starlink_v2mini_table,Medium,High,Starlink v2mini version table; launch_date=2025-04-07 00:00:00,SpaceX Starlink v2 mini uses Argon Hall thruster,United States (US)
63515,2025-071Y,STARLINK-33796,LEO_450_800,800.0,200_1000kg,Small/Medium,Electric_EP,Argon Hall-effect thruster (v2 mini),COMM,Starlink_v2mini_table,Starlink_v2mini_table,Medium,High,Starlink v2mini version table; launch_date=2025-04-07 00:00:00,SpaceX Starlink v2 mini uses Argon Hall thruster,United States (US)
63516,2025-071Z,STARLINK-33785,LEO_450_800,800.0,200_1000kg,Small/Medium,Electric_EP,Argon Hall-effect thruster (v2 mini),COMM,Starlink_v2mini_table,Starlink_v2mini_table,Medium,High,Starlink v2mini version table; launch_date=2025-04-07 00:00:00,SpaceX Starlink v2 mini uses Argon Hall thruster,United States (US)
63517,2025-071AA,STARLINK-33803,LEO_450_800,800.0,200_1000kg,Small/Medium,Electric_EP,Argon Hall-effect thruster (v2 mini),COMM,Starlink_v2mini_table,Starlink_v2mini_table,Medium,High,Starlink v2mini version table; launch_date=2025-04-07 00:00:00,SpaceX Starlink v2 mini uses Argon Hall thruster,United States (US)
63518,2025-071AB,STARLINK-33807,LEO_450_800,800.0,200_1000kg,Small/Medium,Electric_EP,Argon Hall-effect thruster (v2 mini),COMM,Starlink_v2mini_table,Starlink_v2mini_table,Medium,High,Starlink v2mini version table; launch_date=2025-04-07 00:00:00,SpaceX Starlink v2 mini uses Argon Hall thruster,United States (US)
63519,2025-071AC,STARLINK-33787,LEO_450_800,800.0,200_1000kg,Small/Medium,Electric_EP,Argon Hall-effect thruster (v2 mini),COMM,Starlink_v2mini_table,Starlink_v2mini_table,Medium,High,Starlink v2mini version table; launch_date=2025-04-07 00:00:00,SpaceX Starlink v2 mini uses Argon Hall thruster,United States (US)
63548,2025-075A,STARLINK-11669,LEO_300_450,800.0,200_1000kg,Small/Medium,Electric_EP,Argon Hall-effect thruster (v2 mini),COMM,Starlink_v2mini_table,Starlink_v2mini_table,Medium,High,Starlink v2mini version table; launch_date=2025-04-13 00:00:00,SpaceX Starlink v2 mini uses Argon Hall thruster,United States (US)
63549,2025-075B,STARLINK-11665,LEO_300_450,800.0,200_1000kg,Small/Medium,Electric_EP,Argon Hall-effect thruster (v2 mini),COMM,Starlink_v2mini_table,Starlink_v2mini_table,Medium,High,Starlink v2mini version table; launch_date=2025-04-13 00:00:00,SpaceX Starlink v2 mini uses Argon Hall thruster,United States (US)
63550,2025-075C,STARLINK-11667,LEO_300_450,800.0,200_1000kg,Small/Medium,Electric_EP,Argon Hall-effect thruster (v2 mini),COMM,Starlink_v2mini_table,Starlink_v2mini_table,Medium,High,Starlink v2mini version table; launch_date=2025-04-13 00:00:00,SpaceX Starlink v2 mini uses Argon Hall thruster,United States (US)
63551,2025-075D,STARLINK-11695,LEO_300_450,800.0,200_1000kg,Small/Medium,Electric_EP,Argon Hall-effect thruster (v2 mini),COMM,Starlink_v2mini_table,Starlink_v2mini_table,Medium,High,Starlink v2mini version table; launch_date=2025-04-13 00:00:00,SpaceX Starlink v2 mini uses Argon Hall thruster,United States (US)
63552,2025-075E,STARLINK-11685,LEO_300_450,800.0,200_1000kg,Small/Medium,Electric_EP,Argon Hall-effect thruster (v2 mini),COMM,Starlink_v2mini_table,Starlink_v2mini_table,Medium,High,Starlink v2mini version table; launch_date=2025-04-13 00:00:00,SpaceX Starlink v2 mini uses Argon Hall thruster,United States (US)
63553,2025-075F,STARLINK-11697,LEO_300_450,800.0,200_1000kg,Small/Medium,Electric_EP,Argon Hall-effect thruster (v2 mini),COMM,Starlink_v2mini_table,Starlink_v2mini_table,Medium,High,Starlink v2mini version table; launch_date=2025-04-13 00:00:00,SpaceX Starlink v2 mini uses Argon Hall thruster,United States (US)
63554,2025-075G,STARLINK-11680,LEO_300_450,800.0,200_1000kg,Small/Medium,Electric_EP,Argon Hall-effect thruster (v2 mini),COMM,Starlink_v2mini_table,Starlink_v2mini_table,Medium,High,Starlink v2mini version table; launch_date=2025-04-13 00:00:00,SpaceX Starlink v2 mini uses Argon Hall thruster,United States (US)
63556,2025-075J,STARLINK-11626,LEO_300_450,800.0,200_1000kg,Small/Medium,Electric_EP,Argon Hall-effect thruster (v2 mini),COMM,Starlink_v2mini_table,Starlink_v2mini_table,Medium,High,Starlink v2mini version table; launch_date=2025-04-13 00:00:00,SpaceX Starlink v2 mini uses Argon Hall thruster,United States (US)
63557,2025-075K,STARLINK-11668,LEO_300_450,800.0,200_1000kg,Small/Medium,Electric_EP,Argon Hall-effect thruster (v2 mini),COMM,Starlink_v2mini_table,Starlink_v2mini_table,Medium,High,Starlink v2mini version table; launch_date=2025-04-13 00:00:00,SpaceX Starlink v2 mini uses Argon Hall thruster,United States (US)
63558,2025-075L,STARLINK-11657,LEO_300_450,800.0,200_1000kg,Small/Medium,Electric_EP,Argon Hall-effect thruster (v2 mini),COMM,Starlink_v2mini_table,Starlink_v2mini_table,Medium,High,Starlink v2mini version table; launch_date=2025-04-13 00:00:00,SpaceX Starlink v2 mini uses Argon Hall thruster,United States (US)
