sat_name,inc_family,maneuver_class,t_from,t_to,dt_h,a_km,alt_km,e,i_deg,raan_deg,u_deg,da_km,de,di_deg,draan_raw_deg,draan_j2_deg,draan_res_deg,du_deg,da_severity,dv_est_ms,flagged,flag_reason
STARLINK-5038,mid-inc,phasing,2026-05-05 03:28:42+00:00,2026-05-05 11:33:42+00:00,8.08,6951.425,573.29,0.001062,69.9566,341.8883,33.0756,-4.5328,-0.00019,-0.00711,-0.8474,-0.8521,0.0047,16.2332,small,2.469,True,da=-4.53km[small]
STARLINK-36792,SSO,phasing,2026-05-03 09:44:42+00:00,2026-05-03 17:38:42+00:00,7.9,6842.914,464.78,0.001288,97.1712,311.4113,321.8601,4.4214,-0.000396,-0.00066,0.3242,0.3197,0.0045,15.9561,small,2.466,True,da=+4.42km[small]
STARLINK-30934,53deg,mixed,2026-05-04 20:00:42+00:00,2026-05-05 02:55:42+00:00,6.92,6846.821,468.68,0.001442,53.324,99.9308,168.1456,-4.4248,-0.000797,-0.01252,-1.362,-1.3399,-0.0221,152.6178,small,2.465,True,da=-4.42km[small]
STARLINK-35035,53deg,mixed,2026-05-05 22:42:42+00:00,2026-05-06 02:07:42+00:00,3.42,6853.458,475.32,0.000785,53.0742,326.2233,225.6492,-4.4278,0.000669,-0.01828,-0.7014,-0.6635,-0.0379,64.5627,small,2.464,True,da=-4.43km[small]
STARLINK-36792,SSO,phasing,2026-05-05 01:42:42+00:00,2026-05-05 09:37:42+00:00,7.92,6845.175,467.04,0.001536,97.1716,313.0512,149.1106,4.4174,-0.0,-0.00047,0.3219,0.32,0.0019,19.791,small,2.462,True,da=+4.42km[small]
STARLINK-37029,53deg,mixed,2026-05-05 23:10:42+00:00,2026-05-06 01:38:42+00:00,2.47,6803.407,425.27,0.001241,53.2962,53.0637,182.9392,-4.3765,0.000152,-0.0136,-0.4679,-0.4889,0.021,-146.6515,small,2.462,True,da=-4.38km[small]
STARLINK-36702,SSO,mixed,2026-05-05 17:45:42+00:00,2026-05-05 23:09:42+00:00,5.4,6849.11,470.97,0.000977,97.1571,237.2619,346.3404,-4.4178,0.000556,0.00344,0.2234,0.218,0.0054,161.5104,small,2.46,True,da=-4.42km[small]
STARLINK-37037,53deg,phasing,2026-05-05 01:40:42+00:00,2026-05-05 09:35:42+00:00,7.92,6840.876,462.74,0.000824,53.0117,276.3444,226.5083,-4.397,0.000644,-0.01599,-1.5547,-1.5496,-0.0051,23.06,small,2.453,True,da=-4.40km[small]
STARLINK-30320,53deg,mixed,2026-05-05 19:07:42+00:00,2026-05-05 21:59:42+00:00,2.87,6848.617,470.48,0.001481,53.0021,288.4725,288.566,4.4037,-0.000639,0.013,-0.5167,-0.5576,0.0409,-61.5216,small,2.453,True,da=+4.40km[small]
STARLINK-30921,53deg,mixed,2026-05-02 10:44:42+00:00,2026-05-02 18:47:42+00:00,8.05,6846.552,468.42,0.000992,53.3129,110.8989,346.7416,-4.3923,0.000351,-0.0109,-1.5297,-1.5601,0.0304,53.8128,small,2.447,True,da=-4.39km[small]
STARLINK-32001,53deg,mixed,2026-05-03 18:42:42+00:00,2026-05-04 10:28:42+00:00,15.77,6854.883,476.75,0.001364,53.258,140.5713,39.4543,-4.3969,-0.000422,-0.00821,-3.0516,-3.0463,-0.0053,20.9541,small,2.446,True,da=-4.40km[small]
STARLINK-37370,SSO,mixed,2026-05-04 21:15:42+00:00,2026-05-05 01:42:42+00:00,4.45,6728.758,350.62,0.001334,97.206,330.176,180.8878,-4.2759,0.000242,-0.00208,0.1986,0.1923,0.0063,-29.2954,small,2.445,True,da=-4.28km[small]
STARLINK-32747,53deg,mixed,2026-05-02 18:22:42+00:00,2026-05-03 02:28:42+00:00,8.1,6859.047,480.91,0.000654,42.9157,332.6739,258.3936,4.3971,-0.000381,0.01295,-1.945,-1.9072,-0.0378,58.1347,small,2.444,True,da=+4.40km[small]
STARLINK-31922,53deg,mixed,2026-05-06 02:39:42+00:00,2026-05-06 10:38:42+00:00,7.98,6862.085,483.95,0.000249,42.8799,309.5017,306.8797,4.3995,0.000472,0.01861,-1.8771,-1.8779,0.0007,31.3707,small,2.443,True,da=+4.40km[small]
STARLINK-31922,53deg,mixed,2026-05-03 18:33:42+00:00,2026-05-04 10:34:42+00:00,16.02,6864.253,486.12,0.001126,42.9175,322.7815,37.1086,-4.397,-0.000455,-0.02695,-3.8221,-3.7709,-0.0513,74.4374,small,2.441,True,da=-4.40km[small] | di=-0.0270deg
STARLINK-5526,mid-inc,phasing,2026-05-02 11:06:42+00:00,2026-05-02 19:02:42+00:00,7.93,6949.599,571.46,0.000707,69.9232,328.4959,219.7701,4.4786,-0.000356,0.00725,-0.8387,-0.8362,-0.0025,-17.4824,small,2.44,True,da=+4.48km[small]
STARLINK-34572,mid-inc,mixed,2026-05-05 10:02:42+00:00,2026-05-05 18:19:42+00:00,8.28,6954.288,576.15,0.000992,70.0351,171.0292,158.3863,-4.4823,-0.000324,-0.00575,-0.8495,-0.8686,0.0191,61.109,small,2.44,True,da=-4.48km[small]
STARLINK-31559,53deg,mixed,2026-05-05 18:43:42+00:00,2026-05-05 22:09:42+00:00,3.43,6859.383,481.25,0.00063,42.8538,297.0574,72.0564,4.3884,0.000519,0.01745,-0.8546,-0.8091,-0.0456,67.745,small,2.438,True,da=+4.39km[small]
STARLINK-30923,53deg,raising,2026-05-06 02:49:42+00:00,2026-05-06 10:49:42+00:00,8.0,6852.444,474.31,0.001229,53.3277,93.9607,356.0078,-4.3808,0.00024,-0.01644,-1.5217,-1.5453,0.0235,40.2277,small,2.438,True,da=-4.38km[small]
STARLINK-35464,53deg,mixed,2026-05-02 17:51:42+00:00,2026-05-03 02:05:42+00:00,8.23,6845.341,467.2,0.001376,53.2642,43.0959,143.0503,-4.3737,-0.000217,-0.01557,-1.5537,-1.5985,0.0447,94.9136,small,2.438,True,da=-4.37km[small]
STARLINK-36385,SSO,mixed,2026-05-03 09:47:42+00:00,2026-05-03 17:53:42+00:00,8.1,6838.506,460.37,0.001907,97.1668,235.027,231.7025,-4.3605,0.000651,0.00091,0.3394,0.3291,0.0102,61.7935,small,2.434,True,da=-4.36km[small]
STARLINK-35131,53deg,phasing,2026-05-03 02:09:42+00:00,2026-05-03 09:53:42+00:00,7.73,6854.473,476.34,0.000667,53.1414,352.4251,220.7454,4.3702,0.000184,0.01119,-1.5064,-1.4949,-0.0115,-23.9643,small,2.431,True,da=+4.37km[small]
STARLINK-31772,53deg,mixed,2026-05-02 18:36:42+00:00,2026-05-03 02:41:42+00:00,8.08,6858.863,480.73,0.0009,53.246,29.979,344.3796,-4.3723,0.000432,-0.01529,-1.5236,-1.5592,0.0356,56.4056,small,2.43,True,da=-4.37km[small]
STARLINK-30201,53deg,mixed,2026-05-03 18:53:42+00:00,2026-05-04 11:03:42+00:00,16.17,6859.681,481.54,0.00054,42.8418,271.8439,290.4505,4.3542,0.000558,0.01687,-3.7721,-3.8099,0.0377,108.6724,small,2.419,True,da=+4.35km[small]
STARLINK-34496,53deg,phasing,2026-05-02 18:04:42+00:00,2026-05-03 02:19:42+00:00,8.25,6817.925,439.79,0.001271,53.0569,224.6418,45.8853,4.3067,0.00023,0.01873,-1.6686,-1.628,-0.0407,109.7048,small,2.415,True,da=+4.31km[small]
STARLINK-5846,mid-inc,mixed,2026-05-05 03:17:42+00:00,2026-05-05 11:11:42+00:00,7.9,6956.302,578.16,0.00104,69.919,321.8054,173.3543,-4.4341,5.4e-05,-0.00759,-0.838,-0.8323,-0.0058,-24.9858,small,2.413,True,da=-4.43km[small]
STARLINK-30952,53deg,phasing,2026-05-05 18:39:42+00:00,2026-05-05 22:06:42+00:00,3.45,6859.835,481.7,0.000672,43.1367,89.9437,69.7484,4.3378,0.000461,0.0157,-0.8608,-0.8091,-0.0518,71.5462,small,2.41,True,da=+4.34km[small]
STARLINK-30881,53deg,mixed,2026-05-05 18:40:42+00:00,2026-05-05 21:56:42+00:00,3.27,6864.471,486.33,0.001161,42.9183,322.6199,35.5643,-4.3377,-0.000403,-0.02228,-0.7731,-0.7689,-0.0041,29.4354,small,2.408,True,da=-4.34km[small] | di=-0.0223deg
STARLINK-6075,53deg,raising,2026-05-02 19:04:42+00:00,2026-05-03 03:09:42+00:00,8.08,6863.186,485.05,0.001071,42.9159,215.4001,135.2957,4.3223,-9.3e-05,0.02647,-1.8666,-1.8991,0.0325,54.3439,small,2.4,True,da=+4.32km[small] | di=+0.0265deg
STARLINK-35148,53deg,mixed,2026-05-04 20:49:42+00:00,2026-05-05 02:12:42+00:00,5.38,6847.457,469.32,0.000711,53.153,187.0473,334.6616,-4.3075,0.000528,-0.0101,-1.0532,-1.0466,-0.0065,159.2641,small,2.4,True,da=-4.31km[small]
STARLINK-35321,53deg,mixed,2026-05-03 18:15:42+00:00,2026-05-04 10:01:42+00:00,15.77,6855.891,477.75,0.000607,53.1369,349.5117,213.4735,-4.3135,0.000438,-0.01962,-3.0475,-3.0537,0.0063,20.9637,small,2.399,True,da=-4.31km[small]
STARLINK-31851,53deg,mixed,2026-05-02 18:30:42+00:00,2026-05-03 02:36:42+00:00,8.1,6863.392,485.25,0.000276,42.9249,328.5936,223.4163,-4.3155,0.000414,-0.02641,-1.9459,-1.9076,-0.0383,58.1406,small,2.396,True,da=-4.32km[small] | di=-0.0264deg
STARLINK-35453,53deg,lowering,2026-05-06 02:10:42+00:00,2026-05-06 10:09:42+00:00,7.98,6841.551,463.41,0.00107,53.2202,27.604,235.8452,-4.2935,0.000572,-0.01585,-1.5761,-1.5545,-0.0216,37.3174,small,2.395,True,da=-4.29km[small]
STARLINK-36718,SSO,phasing,2026-05-05 17:50:42+00:00,2026-05-05 23:15:42+00:00,5.42,6834.416,456.28,0.000934,97.1638,237.2899,65.5816,4.2805,0.000889,0.00015,0.2208,0.22,0.0008,165.2407,small,2.392,True,da=+4.28km[small]
STARLINK-36999,53deg,raising,2026-05-05 01:45:42+00:00,2026-05-05 09:28:42+00:00,7.72,6841.559,463.42,0.00127,53.2846,56.2882,42.5889,4.2813,0.000204,0.00832,-1.5076,-1.4966,-0.011,-22.9525,small,2.388,True,da=+4.28km[small]
STARLINK-31740,53deg,mixed,2026-05-04 10:42:42+00:00,2026-05-04 20:12:42+00:00,9.5,6854.53,476.39,0.00064,53.2227,24.347,219.9007,-4.2931,0.000594,-0.0195,-1.8448,-1.8376,-0.0072,21.7659,small,2.388,True,da=-4.29km[small]
STARLINK-35384,53deg,mixed,2026-05-05 18:07:42+00:00,2026-05-05 22:59:42+00:00,4.87,6851.798,473.66,0.001053,53.2951,106.0303,233.8383,-4.285,0.000683,-0.01691,-0.9683,-0.941,-0.0273,37.5932,small,2.385,True,da=-4.28km[small]
STARLINK-37026,53deg,mixed,2026-05-02 09:39:42+00:00,2026-05-02 17:43:42+00:00,8.07,6847.987,469.85,0.001263,53.038,288.9502,181.1894,-4.2804,-0.000145,-0.02708,-1.5517,-1.5724,0.0208,56.3605,small,2.384,True,da=-4.28km[small] | di=-0.0271deg
STARLINK-30925,53deg,mixed,2026-05-03 02:48:42+00:00,2026-05-03 10:54:42+00:00,8.1,6867.275,489.14,0.001272,43.1626,104.9248,168.0555,-4.2913,-0.001056,-0.01953,-1.8547,-1.8963,0.0417,58.1388,small,2.38,True,da=-4.29km[small] | de=-0.00106
STARLINK-37156,53deg,mixed,2026-05-02 17:41:42+00:00,2026-05-03 01:40:42+00:00,7.98,6851.634,473.5,0.001037,53.2912,68.7171,54.9904,-4.2747,-0.000738,-0.01338,-1.5671,-1.5439,-0.0232,33.477,small,2.379,True,da=-4.27km[small]
STARLINK-5846,mid-inc,mixed,2026-05-05 11:11:42+00:00,2026-05-05 19:18:42+00:00,8.12,6951.867,573.73,0.001094,69.9114,320.9674,148.3685,4.3653,-1.4e-05,0.00688,-0.8446,-0.8551,0.0105,23.7088,small,2.377,True,da=+4.37km[small]
STARLINK-32001,53deg,mixed,2026-05-03 10:38:42+00:00,2026-05-03 18:42:42+00:00,8.07,6859.158,481.02,0.000995,53.2682,142.0953,346.8793,-4.2748,0.000369,-0.01022,-1.5239,-1.5548,0.0309,52.575,small,2.375,True,da=-4.27km[small]
STARLINK-11204,53deg,phasing,2026-05-04 19:48:42+00:00,2026-05-05 03:17:42+00:00,7.48,6731.803,353.67,0.001722,53.2665,64.0816,271.9405,4.1499,-0.000664,0.01442,-1.5077,-1.5364,0.0287,-36.9229,small,2.372,True,da=+4.15km[small]
STARLINK-32675,53deg,phasing,2026-05-04 10:26:42+00:00,2026-05-04 20:25:42+00:00,9.98,6863.036,484.9,0.001046,42.899,315.5996,134.7113,-4.2678,-0.000332,-0.02516,-2.3187,-2.3525,0.0337,130.1732,small,2.37,True,da=-4.27km[small] | di=-0.0252deg
STARLINK-32035,53deg,mixed,2026-05-03 10:35:42+00:00,2026-05-03 18:39:42+00:00,8.07,6852.392,474.25,0.000931,53.2456,142.345,230.8713,-4.2576,0.000648,-0.01005,-1.5928,-1.561,-0.0318,52.4755,small,2.369,True,da=-4.26km[small]
STARLINK-31696,53deg,mixed,2026-05-02 10:30:42+00:00,2026-05-02 18:33:42+00:00,8.05,6852.09,473.95,0.000991,53.2318,31.6891,231.9578,-4.2571,0.000647,-0.01906,-1.5914,-1.5587,-0.0328,48.6754,small,2.369,True,da=-4.26km[small]
STARLINK-6076,53deg,mixed,2026-05-05 03:17:42+00:00,2026-05-05 11:21:42+00:00,8.07,6863.706,485.57,0.000632,42.9283,201.7433,265.9473,4.2676,-0.000463,0.02483,-1.9273,-1.8944,-0.0329,48.4957,small,2.369,True,da=+4.27km[small] | di=+0.0248deg
STARLINK-34088,mid-inc,phasing,2026-05-02 18:18:42+00:00,2026-05-03 02:14:42+00:00,7.93,6954.517,576.38,0.001118,69.9547,337.9663,159.5826,-4.3511,-0.000119,-0.01069,-0.8381,-0.8351,-0.0029,-17.482,small,2.368,True,da=-4.35km[small]
STARLINK-5526,mid-inc,phasing,2026-05-04 11:17:42+00:00,2026-05-04 19:35:42+00:00,8.3,6942.514,564.38,0.001724,69.9011,323.4264,245.853,4.3372,-0.000611,0.00786,-0.8963,-0.879,-0.0174,64.8107,small,2.367,True,da=+4.34km[small]
STARLINK-36768,SSO,mixed,2026-05-06 01:33:42+00:00,2026-05-06 09:39:42+00:00,8.1,6834.231,456.09,0.00258,97.1783,314.0286,246.3229,4.2356,-0.000616,0.00115,0.3414,0.3297,0.0117,61.765,small,2.367,True,da=+4.24km[small]
STARLINK-35453,53deg,lowering,2026-05-05 18:00:42+00:00,2026-05-05 22:56:42+00:00,4.93,6852.077,473.94,0.001423,53.2418,29.1474,157.0729,-4.2486,-0.000886,-0.00361,-0.9176,-0.9548,0.0373,54.7216,small,2.365,True,da=-4.25km[small]
STARLINK-35295,53deg,lowering,2026-05-05 18:03:42+00:00,2026-05-05 22:54:42+00:00,4.85,6859.86,481.72,0.001312,53.1265,340.2892,1.8818,-4.246,9.2e-05,-0.01615,-0.915,-0.9376,0.0226,33.8477,small,2.359,True,da=-4.25km[small]
STARLINK-37028,53deg,mixed,2026-05-05 09:36:42+00:00,2026-05-05 17:50:42+00:00,8.23,6848.725,470.59,0.001093,53.2726,56.3801,303.4976,4.2335,0.000286,0.01239,-1.5481,-1.5914,0.0433,91.8857,small,2.358,True,da=+4.23km[small]
STARLINK-37066,53deg,mixed,2026-05-02 09:41:42+00:00,2026-05-02 17:39:42+00:00,7.97,6798.466,420.33,0.001338,53.0229,288.2856,141.5164,4.1865,-0.000373,0.01276,-1.5548,-1.5893,0.0345,52.4932,small,2.358,True,da=+4.19km[small]
STARLINK-34375,53deg,mixed,2026-05-03 10:15:42+00:00,2026-05-03 18:07:42+00:00,7.87,6822.186,444.05,0.000693,53.0772,221.4117,204.9874,-4.2066,0.000112,-0.01178,-1.5431,-1.5521,0.009,20.7605,small,2.357,True,da=-4.21km[small]
STARLINK-32013,53deg,lowering,2026-05-03 18:35:42+00:00,2026-05-04 10:33:42+00:00,15.97,6858.007,479.87,0.001488,53.2655,140.9788,157.6552,-4.2377,-0.000729,-0.00689,-3.0462,-3.0794,0.0332,66.8189,small,2.355,True,da=-4.24km[small]
STARLINK-30934,53deg,mixed,2026-05-03 10:55:42+00:00,2026-05-03 18:50:42+00:00,7.92,6836.288,458.15,0.000677,53.284,106.3558,109.4322,4.2171,0.000545,0.01805,-1.5461,-1.5394,-0.0067,23.1384,small,2.355,True,da=+4.22km[small]
STARLINK-36687,SSO,phasing,2026-05-03 09:48:42+00:00,2026-05-03 17:42:42+00:00,7.9,6843.915,465.78,0.001094,97.1624,235.0758,325.3255,4.2188,-0.00024,-0.00232,0.3205,0.3191,0.0013,15.9471,small,2.352,True,da=+4.22km[small]
STARLINK-35270,53deg,mixed,2026-05-05 10:03:42+00:00,2026-05-05 17:59:42+00:00,7.93,6846.701,468.56,0.001459,53.319,107.2017,12.0952,-4.2151,-9.3e-05,-0.01032,-1.5277,-1.537,0.0093,26.9497,small,2.349,True,da=-4.22km[small]
STARLINK-30297,53deg,mixed,2026-05-06 02:44:42+00:00,2026-05-06 10:47:42+00:00,8.05,6855.236,477.1,0.001361,53.0352,299.9789,141.8344,4.2163,-0.000358,0.01065,-1.5294,-1.5594,0.03,48.7096,small,2.345,True,da=+4.22km[small]
STARLINK-34848,SSO,mixed,2026-05-03 02:11:42+00:00,2026-05-03 10:15:42+00:00,8.07,6929.399,551.26,0.001575,97.5223,354.7734,150.682,4.2809,-4.2e-05,-0.0002,0.3247,0.3277,-0.0029,20.7287,small,2.343,True,da=+4.28km[small]
STARLINK-30882,53deg,phasing,2026-05-02 18:46:42+00:00,2026-05-03 02:43:42+00:00,7.95,6849.38,471.24,0.001474,53.3184,109.4111,7.7826,-4.2048,-7.3e-05,-0.01328,-1.5317,-1.5382,0.0065,29.8456,small,2.342,True,da=-4.20km[small]
STARLINK-30321,53deg,mixed,2026-05-05 21:58:42+00:00,2026-05-06 02:49:42+00:00,4.85,6855.641,477.5,0.000606,53.0386,300.4813,324.7189,4.2076,0.000655,0.00917,-0.9187,-0.9393,0.0206,33.8011,small,2.34,True,da=+4.21km[small]
STARLINK-34574,mid-inc,phasing,2026-05-03 18:08:42+00:00,2026-05-04 10:21:42+00:00,16.22,6951.628,573.49,0.00095,70.0189,175.2639,147.4841,4.2973,-0.000344,0.01221,-1.6845,-1.6997,0.0152,43.6541,small,2.34,True,da=+4.30km[small]
STARLINK-30297,53deg,mixed,2026-05-02 18:53:42+00:00,2026-05-03 02:58:42+00:00,8.08,6858.87,480.73,0.00148,53.0709,315.4666,163.6526,-4.2038,-0.000825,-0.0182,-1.5292,-1.5655,0.0364,56.3705,small,2.336,True,da=-4.20km[small]
STARLINK-37028,53deg,mixed,2026-05-05 17:50:42+00:00,2026-05-05 23:12:42+00:00,5.37,6852.959,474.82,0.001379,53.285,54.8321,35.3833,4.1932,-0.000251,0.01148,-1.0569,-1.0348,-0.0221,153.3596,small,2.333,True,da=+4.19km[small]
STARLINK-31176,53deg,lowering,2026-05-02 18:39:42+00:00,2026-05-03 02:45:42+00:00,8.1,6863.248,485.11,0.001078,42.8544,274.0771,43.7913,-4.1995,-0.000533,-0.01912,-1.9525,-1.9097,-0.0428,58.2826,small,2.332,True,da=-4.20km[small]
STARLINK-35031,53deg,phasing,2026-05-02 09:53:42+00:00,2026-05-02 18:03:42+00:00,8.17,6842.541,464.4,0.000908,53.1384,353.0295,309.8302,4.1801,0.000572,0.00732,-1.549,-1.5886,0.0396,79.6189,small,2.331,True,da=+4.18km[small]
STARLINK-35302,53deg,mixed,2026-05-03 02:09:42+00:00,2026-05-03 09:54:42+00:00,7.75,6856.959,478.82,0.000603,53.1302,195.1552,331.3681,-4.1897,0.000259,-0.00759,-1.5068,-1.5002,-0.0066,-20.1316,small,2.329,True,da=-4.19km[small]
STARLINK-30233,53deg,phasing,2026-05-05 19:06:42+00:00,2026-05-05 22:06:42+00:00,3.0,6862.936,484.8,0.000207,42.8585,260.4126,227.1668,4.1944,0.000648,0.01627,-0.7222,-0.7057,-0.0166,-31.7785,small,2.329,True,da=+4.19km[small]
STARLINK-37026,53deg,mixed,2026-05-03 09:44:42+00:00,2026-05-03 17:40:42+00:00,7.93,6852.023,473.89,0.000614,53.0167,284.2404,318.9592,4.1788,0.000197,0.01493,-1.5301,-1.5399,0.0099,22.924,small,2.326,True,da=+4.18km[small]
STARLINK-32848,53deg,mixed,2026-05-05 02:26:42+00:00,2026-05-05 10:21:42+00:00,7.92,6845.534,467.4,0.000866,53.2564,47.1766,117.7404,4.1698,0.000449,0.00838,-1.5369,-1.5333,-0.0036,19.9534,small,2.324,True,da=+4.17km[small]
STARLINK-34515,mid-inc,mixed,2026-05-02 10:11:42+00:00,2026-05-02 18:06:42+00:00,7.92,6955.969,577.83,0.000549,70.0202,178.4052,348.7214,-4.2682,-0.00018,-0.00761,-0.8397,-0.8301,-0.0096,-21.2393,small,2.322,True,da=-4.27km[small]
STARLINK-31413,53deg,mixed,2026-05-05 22:10:42+00:00,2026-05-06 02:39:42+00:00,4.48,6867.417,489.28,0.001029,42.8875,296.1356,186.0978,-4.1769,2.7e-05,-0.02113,-1.0942,-1.0542,-0.04,-51.5136,small,2.317,True,da=-4.18km[small] | di=-0.0211deg
STARLINK-31593,53deg,phasing,2026-05-03 02:36:42+00:00,2026-05-03 10:19:42+00:00,7.72,6862.466,484.33,0.000183,42.8866,311.9416,229.4319,4.1694,0.000571,0.0179,-1.8306,-1.8147,-0.0159,-29.7208,small,2.315,True,da=+4.17km[small]
STARLINK-30846,53deg,mixed,2026-05-05 02:53:42+00:00,2026-05-05 10:51:42+00:00,7.97,6866.343,488.21,0.001273,42.8961,235.6049,22.8602,-4.1719,-0.000305,-0.01673,-1.8759,-1.874,-0.0019,27.6299,small,2.315,True,da=-4.17km[small]
STARLINK-36973,53deg,phasing,2026-05-05 01:41:42+00:00,2026-05-05 09:36:42+00:00,7.92,6843.017,464.88,0.000878,53.0117,276.3442,227.89,-4.1503,0.000613,-0.01524,-1.553,-1.5478,-0.0052,22.0844,small,2.314,True,da=-4.15km[small]
STARLINK-32035,53deg,mixed,2026-05-06 02:33:42+00:00,2026-05-06 10:39:42+00:00,8.1,6858.573,480.44,0.001513,53.2871,129.9397,161.2845,-4.1608,-0.000808,-0.00802,-1.5227,-1.5609,0.0382,60.1795,small,2.312,True,da=-4.16km[small]
STARLINK-35236,53deg,mixed,2026-05-04 20:46:42+00:00,2026-05-05 02:10:42+00:00,5.4,6850.291,472.15,0.00089,53.0916,202.6305,61.0177,4.1527,-0.000247,0.01595,-1.0417,-1.0473,0.0056,160.2989,small,2.312,True,da=+4.15km[small]
STARLINK-32191,53deg,phasing,2026-05-04 10:26:42+00:00,2026-05-04 20:10:42+00:00,9.73,6853.025,474.89,0.001221,53.247,37.7051,131.9666,4.1507,-0.000551,0.00787,-1.8418,-1.8784,0.0367,75.3375,small,2.31,True,da=+4.15km[small]
STARLINK-35022,53deg,mixed,2026-05-02 18:09:42+00:00,2026-05-03 02:04:42+00:00,7.92,6851.164,473.03,0.001384,53.1161,340.8284,34.8619,-4.1501,-0.000353,-0.01883,-1.5336,-1.5377,0.0041,19.9602,small,2.31,True,da=-4.15km[small]
STARLINK-34438,53deg,mixed,2026-05-02 18:04:42+00:00,2026-05-03 02:20:42+00:00,8.27,6852.372,474.24,0.000943,53.2536,43.0281,230.5355,4.1446,-0.000346,0.01244,-1.6418,-1.5956,-0.0462,98.3412,small,2.307,True,da=+4.14km[small]
STARLINK-34830,53deg,mixed,2026-05-04 20:49:42+00:00,2026-05-05 02:13:42+00:00,5.4,6855.951,477.81,0.001405,53.0945,330.9817,146.0681,-4.1437,-0.000387,-0.01812,-1.0459,-1.0468,0.0009,160.0009,small,2.304,True,da=-4.14km[small]
STARLINK-32660,53deg,mixed,2026-05-05 18:31:42+00:00,2026-05-05 22:19:42+00:00,3.8,6862.029,483.89,0.000958,42.8622,293.9059,51.496,4.1439,-0.000268,0.01593,-0.9021,-0.8942,-0.0079,151.8708,small,2.301,True,da=+4.14km[small]
STARLINK-30952,53deg,phasing,2026-05-03 10:50:42+00:00,2026-05-03 18:56:42+00:00,8.1,6863.139,485.0,0.000209,43.144,103.0533,225.059,-4.1363,0.000429,-0.0132,-1.9446,-1.9007,-0.0439,58.159,small,2.297,True,da=-4.14km[small]
STARLINK-11246,53deg,phasing,2026-05-03 19:03:42+00:00,2026-05-04 11:01:42+00:00,15.97,6737.179,359.04,0.0009,53.2891,69.1274,228.8633,4.0206,0.00059,0.01045,-3.276,-3.2676,-0.0084,161.4178,small,2.295,True,da=+4.02km[small]
STARLINK-30939,53deg,mixed,2026-05-05 02:53:42+00:00,2026-05-05 10:47:42+00:00,7.9,6843.283,465.15,0.001416,53.3137,98.3848,34.5171,-4.1126,-0.000338,-0.01558,-1.5322,-1.5335,0.0013,19.3125,small,2.293,True,da=-4.11km[small]
STARLINK-30864,53deg,mixed,2026-05-05 18:40:42+00:00,2026-05-05 22:05:42+00:00,3.42,6863.391,485.25,0.001078,42.9144,322.6967,42.5387,-4.13,-0.000465,-0.02145,-0.848,-0.8047,-0.0433,63.9138,small,2.293,True,da=-4.13km[small] | di=-0.0215deg
STARLINK-34438,53deg,mixed,2026-05-05 02:07:42+00:00,2026-05-05 10:10:42+00:00,8.05,6855.187,477.05,0.001393,53.2434,32.1476,142.8517,4.1207,-0.000388,0.0086,-1.523,-1.552,0.029,48.7574,small,2.292,True,da=+4.12km[small]
STARLINK-32747,53deg,mixed,2026-05-05 18:30:42+00:00,2026-05-05 22:18:42+00:00,3.8,6860.121,481.98,0.000473,42.8866,315.6842,246.2886,4.1225,0.000697,0.01598,-0.887,-0.8947,0.0077,151.6532,small,2.29,True,da=+4.12km[small]
STARLINK-36389,SSO,mixed,2026-05-03 18:00:42+00:00,2026-05-04 09:46:42+00:00,15.77,6846.12,467.98,0.001581,97.172,311.7888,152.3247,4.1015,-0.000158,-0.00314,0.642,0.6371,0.0049,24.2433,small,2.286,True,da=+4.10km[small]
STARLINK-30283,53deg,phasing,2026-05-06 02:48:42+00:00,2026-05-06 10:53:42+00:00,8.08,6854.589,476.45,0.001342,53.0334,299.9354,139.7476,4.1071,-0.000471,0.01006,-1.5316,-1.5665,0.0349,56.4463,small,2.285,True,da=+4.11km[small]
STARLINK-36708,SSO,phasing,2026-05-02 17:37:42+00:00,2026-05-03 01:53:42+00:00,8.27,6844.325,466.19,0.001048,97.1649,233.4869,213.7133,-4.097,0.000601,0.00503,0.3493,0.3349,0.0144,100.0152,small,2.284,True,da=-4.10km[small]
STARLINK-36811,SSO,phasing,2026-05-03 01:47:42+00:00,2026-05-03 09:40:42+00:00,7.88,6838.849,460.71,0.001255,97.1717,311.1686,129.6148,4.0909,0.000227,-0.00027,0.323,0.3198,0.0032,12.1437,small,2.283,True,da=+4.09km[small]
STARLINK-31724,53deg,lowering,2026-05-05 18:43:42+00:00,2026-05-05 22:10:42+00:00,3.45,6859.674,481.54,0.000712,42.9472,344.9033,68.6203,4.1088,0.000441,0.01672,-0.8574,-0.8117,-0.0457,71.58,small,2.283,True,da=+4.11km[small]
STARLINK-30952,53deg,phasing,2026-05-06 02:47:42+00:00,2026-05-06 10:53:42+00:00,8.1,6863.297,485.16,0.001093,43.1514,87.9849,135.6541,4.11,-0.000236,0.01497,-1.8551,-1.8959,0.0408,58.1507,small,2.282,True,da=+4.11km[small]
STARLINK-37037,53deg,phasing,2026-05-02 17:39:42+00:00,2026-05-03 01:34:42+00:00,7.92,6835.933,457.8,0.001548,53.0021,287.2376,286.442,4.0849,-0.000619,0.00922,-1.5547,-1.5501,-0.0047,23.0795,small,2.282,True,da=+4.08km[small]
