norad_id,sat_name,propulsion_class,mass_kg,label_binary,label_mw,behavior,label_source,model_version,alt_km,inc_deg,ecc,inc_family_enc,bstar_mean,bstar_std,net_da_km,max_da_km,da_std,da_abs_mean,max_di_deg,max_draan_res_deg,neg_streak,total_drop_km,monotone_decay,n_transitions,n_flagged,flag_rate,burn_freq_per_day,n_windows_flagged,n_tle,mean_tle_gap_h,max_tle_gap_h,dv_net_ms
53979,STARLINK-5123,Electric_EP,260.0,0,0,,tle_annotation_v1,v1.0-tle-annotation-plan-b,539.73,53.2186,0.000185,1,3.7e-06,0.00013477,-0.016,0.149,0.0302,0.0169,0.0073,0.006,0,0.016,0,75,0,0.0,0.0,0,76,9.09,36.56,0.009
53980,STARLINK-5133,Electric_EP,260.0,0,0,,tle_annotation_v1,v1.0-tle-annotation-plan-b,539.74,53.2185,1.2e-05,1,-6.7e-06,8.829e-05,0.019,0.168,0.0293,0.0115,0.006,0.0026,0,0.0,0,79,0,0.0,0.0,0,80,8.63,63.59,0.011
53981,STARLINK-5149,Electric_EP,260.0,0,0,,tle_annotation_v1,v1.0-tle-annotation-plan-b,539.74,53.2183,0.000136,1,2e-05,9.396e-05,0.014,0.13,0.0263,0.0127,0.0056,0.0066,0,0.0,0,81,0,0.0,0.0,0,82,8.46,33.39,0.008
53982,STARLINK-5120,Electric_EP,260.0,0,0,,tle_annotation_v1,v1.0-tle-annotation-plan-b,539.76,53.2184,0.000134,1,3.56e-05,7.756e-05,-0.014,0.108,0.0214,0.012,0.0056,0.0035,0,0.014,0,84,0,0.0,0.0,0,85,8.12,36.56,0.007
53984,STARLINK-5142,Electric_EP,260.0,0,0,,tle_annotation_v1,v1.0-tle-annotation-plan-b,539.75,53.2194,0.000163,1,-7e-07,0.00010315,0.014,0.102,0.0267,0.0162,0.0098,0.006,0,0.0,0,74,0,0.0,0.0,0,75,9.26,30.21,0.008
53985,STARLINK-5147,Electric_EP,260.0,0,0,,tle_annotation_v1,v1.0-tle-annotation-plan-b,539.71,53.2186,0.000132,1,9e-06,0.00010361,0.057,0.176,0.0356,0.0156,0.0057,0.006,0,0.0,0,78,0,0.0,0.0,0,79,8.66,33.39,0.031
53986,STARLINK-5119,Electric_EP,260.0,0,0,,tle_annotation_v1,v1.0-tle-annotation-plan-b,539.75,53.2178,0.000138,1,2.96e-05,0.00011278,-0.028,0.21,0.0442,0.0226,0.0057,0.0073,0,0.028,0,77,0,0.0,0.0,0,78,8.63,34.97,0.015
53988,STARLINK-5113,Electric_EP,260.0,0,0,,tle_annotation_v1,v1.0-tle-annotation-plan-b,539.74,53.2195,0.000192,1,3.51e-05,8.307e-05,0.006,0.05,0.013,0.0082,0.0052,0.0038,0,0.0,0,83,0,0.0,0.0,0,84,8.06,33.38,0.004
53991,STARLINK-5118,Electric_EP,260.0,0,0,,tle_annotation_v1,v1.0-tle-annotation-plan-b,539.77,53.2169,0.000101,1,1.89e-05,0.00015333,-0.024,0.191,0.0357,0.0173,0.0043,0.0049,0,0.024,0,83,0,0.0,0.0,0,84,8.12,33.38,0.013
53992,STARLINK-5108,Electric_EP,260.0,0,0,,tle_annotation_v1,v1.0-tle-annotation-plan-b,539.73,53.2185,0.000143,1,3.8e-05,6.786e-05,-0.005,0.055,0.0136,0.0079,0.0048,0.0025,0,0.005,0,72,0,0.0,0.0,0,73,9.43,47.69,0.003
53993,STARLINK-5121,Electric_EP,260.0,0,0,,tle_annotation_v1,v1.0-tle-annotation-plan-b,539.7,53.2187,0.000253,1,1.23e-05,7.422e-05,0.061,0.101,0.0208,0.0107,0.0036,0.0044,0,0.0,0,69,0,0.0,0.0,0,70,9.93,28.62,0.033
53994,STARLINK-5125,Electric_EP,260.0,0,0,,tle_annotation_v1,v1.0-tle-annotation-plan-b,539.74,53.219,0.000148,1,-2.5e-06,0.00013504,0.007,0.155,0.0359,0.0176,0.0061,0.004,0,0.0,0,67,0,0.0,0.0,0,68,10.18,42.92,0.004
53995,STARLINK-5097,Electric_EP,260.0,0,0,,tle_annotation_v1,v1.0-tle-annotation-plan-b,539.76,53.2192,0.000135,1,3.12e-05,8.703e-05,-0.015,0.118,0.0251,0.0132,0.0044,0.005,0,0.015,0,81,0,0.0,0.0,0,82,8.22,30.21,0.008
53996,STARLINK-5131,Electric_EP,260.0,0,0,,tle_annotation_v1,v1.0-tle-annotation-plan-b,539.73,53.2177,0.000158,1,8.4e-06,6.597e-05,0.019,0.104,0.0192,0.0087,0.0033,0.0036,0,0.0,0,72,0,0.0,0.0,0,73,9.52,30.21,0.01
53997,STARLINK-5130,Electric_EP,260.0,0,0,,tle_annotation_v1,v1.0-tle-annotation-plan-b,539.73,53.2181,0.000166,1,2.73e-05,7.013e-05,-0.005,0.064,0.0154,0.0094,0.0034,0.0038,0,0.005,0,70,0,0.0,0.0,0,71,9.65,39.74,0.003
53998,STARLINK-5128,Electric_EP,260.0,0,0,,tle_annotation_v1,v1.0-tle-annotation-plan-b,539.73,53.218,0.000136,1,6.5e-06,4.761e-05,0.014,0.054,0.0129,0.0081,0.0048,0.0038,0,0.0,0,75,0,0.0,0.0,0,76,9.14,47.69,0.008
53999,STARLINK-5079,Electric_EP,260.0,0,0,,tle_annotation_v1,v1.0-tle-annotation-plan-b,539.74,53.2176,0.000124,1,2.64e-05,0.00012274,-0.012,0.245,0.0413,0.0131,0.0035,0.0021,0,0.012,0,73,0,0.0,0.0,0,74,9.39,38.15,0.007
54000,STARLINK-5088,Electric_EP,260.0,0,0,,tle_annotation_v1,v1.0-tle-annotation-plan-b,539.74,53.2193,0.000123,1,5e-06,0.00018364,0.019,0.269,0.0624,0.026,0.0044,0.0039,0,0.0,0,68,0,0.0,0.0,0,69,9.94,47.69,0.01
54002,STARLINK-5109,Electric_EP,260.0,0,0,,tle_annotation_v1,v1.0-tle-annotation-plan-b,539.75,53.219,0.00015,1,2.6e-05,7.669e-05,-0.03,0.153,0.0279,0.0133,0.0038,0.0035,0,0.03,0,77,0,0.0,0.0,0,78,8.82,30.21,0.017
54003,STARLINK-5114,Electric_EP,260.0,0,0,,tle_annotation_v1,v1.0-tle-annotation-plan-b,539.75,53.2186,0.000133,1,1.5e-06,7.808e-05,-0.019,0.052,0.0178,0.012,0.0065,0.004,0,0.019,0,69,0,0.0,0.0,0,70,9.93,28.62,0.011
54004,STARLINK-5129,Electric_EP,260.0,0,0,,tle_annotation_v1,v1.0-tle-annotation-plan-b,539.73,53.2178,0.000127,1,3.84e-05,7.625e-05,0.019,0.079,0.0204,0.0118,0.0053,0.0065,0,0.0,0,76,0,0.0,0.0,0,77,8.91,46.1,0.01
54005,STARLINK-5135,Electric_EP,260.0,0,0,,tle_annotation_v1,v1.0-tle-annotation-plan-b,539.73,53.2179,0.000186,1,1.46e-05,6.355e-05,0.025,0.074,0.0162,0.0094,0.0076,0.0056,0,0.0,0,71,0,0.0,0.0,0,72,9.65,49.28,0.014
54006,STARLINK-5096,Electric_EP,260.0,0,0,,tle_annotation_v1,v1.0-tle-annotation-plan-b,539.73,53.2182,0.000136,1,2.71e-05,7.979e-05,0.003,0.138,0.0248,0.0117,0.0049,0.0059,0,0.0,0,83,0,0.0,0.0,0,84,8.22,33.38,0.001
54007,STARLINK-5132,Electric_EP,260.0,0,0,,tle_annotation_v1,v1.0-tle-annotation-plan-b,539.73,53.2183,0.00016,1,4.8e-06,0.00017269,0.049,0.249,0.0434,0.016,0.0054,0.0051,0,0.0,0,70,0,0.0,0.0,0,71,9.67,63.59,0.027
54008,STARLINK-5145,Electric_EP,260.0,0,0,,tle_annotation_v1,v1.0-tle-annotation-plan-b,539.75,53.2178,0.000135,1,1.5e-06,6.611e-05,-0.006,0.105,0.0184,0.0096,0.0046,0.0016,0,0.006,0,71,0,0.0,0.0,0,72,9.31,44.51,0.003
54009,STARLINK-5099,Electric_EP,260.0,0,0,,tle_annotation_v1,v1.0-tle-annotation-plan-b,539.72,53.2183,0.000178,1,1.31e-05,4.175e-05,0.035,0.05,0.0121,0.0072,0.0073,0.0031,0,0.0,0,82,0,0.0,0.0,0,83,8.22,31.8,0.019
54010,STARLINK-5127,Electric_EP,260.0,0,0,,tle_annotation_v1,v1.0-tle-annotation-plan-b,539.74,53.2179,0.000143,1,1.24e-05,8.407e-05,0.007,0.076,0.0192,0.0099,0.005,0.0033,0,0.0,0,72,0,0.0,0.0,0,73,9.23,39.74,0.004
54011,STARLINK-5124,Electric_EP,260.0,0,0,,tle_annotation_v1,v1.0-tle-annotation-plan-b,539.73,53.2181,0.000138,1,1.79e-05,7.212e-05,-0.007,0.066,0.02,0.0123,0.0043,0.0051,0,0.007,0,78,0,0.0,0.0,0,79,8.7,49.28,0.004
54012,STARLINK-5126,Electric_EP,260.0,0,0,,tle_annotation_v1,v1.0-tle-annotation-plan-b,539.75,53.2195,0.000133,1,7.2e-06,8.046e-05,0.011,0.067,0.0184,0.0098,0.005,0.0023,0,0.0,0,77,0,0.0,0.0,0,78,8.75,27.03,0.006
54013,STARLINK-5098,Electric_EP,260.0,0,0,,tle_annotation_v1,v1.0-tle-annotation-plan-b,539.74,53.2191,0.000133,1,1.67e-05,5.508e-05,0.016,0.061,0.0113,0.007,0.0058,0.0029,0,0.0,0,74,0,0.0,0.0,0,75,9.13,31.8,0.009
54015,STARLINK-5055,Electric_EP,260.0,0,0,,tle_annotation_v1,v1.0-tle-annotation-plan-b,539.75,53.2188,0.000131,1,1.05e-05,0.00010338,0.008,0.121,0.0321,0.0192,0.004,0.0044,0,0.0,0,75,0,0.0,0.0,0,76,9.01,49.28,0.005
54051,STARLINK-5195,Electric_EP,260.0,0,0,,tle_annotation_v1,v1.0-tle-annotation-plan-b,539.74,53.2171,0.000132,1,-0.0002645,0.00110804,2.135,1.313,0.1635,0.044,0.003,0.0063,0,0.0,0,88,1,0.0114,0.0333,1,89,7.75,30.2,1.171
54052,STARLINK-5189,Electric_EP,260.0,0,0,,tle_annotation_v1,v1.0-tle-annotation-plan-b,539.73,53.2176,0.000148,1,2.4e-05,9.273e-05,0.028,0.063,0.0212,0.014,0.0069,0.0132,0,0.0,0,80,0,0.0,0.0,0,81,8.31,39.74,0.015
54053,STARLINK-5176,Electric_EP,260.0,0,0,,tle_annotation_v1,v1.0-tle-annotation-plan-b,539.71,53.2162,0.000129,1,3.42e-05,0.00010014,0.014,0.094,0.0185,0.01,0.0046,0.006,0,0.0,0,88,0,0.0,0.0,0,89,7.59,23.85,0.008
54054,STARLINK-5163,Electric_EP,260.0,0,0,,tle_annotation_v1,v1.0-tle-annotation-plan-b,539.73,53.2166,0.000157,1,2.86e-05,8.32e-05,-0.022,0.134,0.0247,0.0109,0.0031,0.0062,0,0.022,0,84,0,0.0,0.0,0,85,8.08,30.21,0.012
54055,STARLINK-5158,Electric_EP,260.0,0,0,,tle_annotation_v1,v1.0-tle-annotation-plan-b,539.74,53.2164,0.000126,1,2.07e-05,0.00016055,0.001,0.218,0.0451,0.0209,0.0043,0.0037,0,0.0,0,82,0,0.0,0.0,0,83,8.12,30.21,0.001
54056,STARLINK-5226,Electric_EP,260.0,0,0,,tle_annotation_v1,v1.0-tle-annotation-plan-b,539.76,53.2169,0.000138,1,1.81e-05,0.00011911,-0.024,0.116,0.0296,0.0157,0.0055,0.0063,0,0.024,0,82,0,0.0,0.0,0,83,8.32,23.85,0.013
54058,STARLINK-5167,Electric_EP,260.0,0,0,,tle_annotation_v1,v1.0-tle-annotation-plan-b,539.72,53.2165,0.00012,1,6.15e-05,8.355e-05,0.028,0.078,0.0138,0.0081,0.0047,0.0024,0,0.0,0,92,0,0.0,0.0,0,93,7.21,25.44,0.015
54059,STARLINK-5173,Electric_EP,260.0,0,0,,tle_annotation_v1,v1.0-tle-annotation-plan-b,539.76,53.2167,0.000136,1,4.3e-05,6.743e-05,-0.004,0.109,0.0209,0.011,0.0036,0.0043,0,0.004,0,79,0,0.0,0.0,0,80,8.61,47.69,0.002
54060,STARLINK-5169,Electric_EP,260.0,0,0,,tle_annotation_v1,v1.0-tle-annotation-plan-b,539.77,53.2176,0.000152,1,2.19e-05,6.841e-05,-0.028,0.072,0.0149,0.0086,0.0037,0.0032,0,0.028,0,78,0,0.0,0.0,0,79,8.54,27.03,0.015
54061,STARLINK-5209,Electric_EP,260.0,0,0,,tle_annotation_v1,v1.0-tle-annotation-plan-b,539.75,53.2178,0.000156,1,4.52e-05,0.00013026,-0.068,0.165,0.0387,0.0185,0.0036,0.0041,0,0.068,0,85,0,0.0,0.0,0,86,8.0,47.69,0.037
54062,STARLINK-5170,Electric_EP,260.0,0,0,,tle_annotation_v1,v1.0-tle-annotation-plan-b,539.74,53.2166,0.000112,1,2.09e-05,0.00013161,0.003,0.242,0.0403,0.0157,0.0036,0.0044,0,0.0,0,83,0,0.0,0.0,0,84,8.22,25.44,0.002
54064,STARLINK-5172,Electric_EP,260.0,0,0,,tle_annotation_v1,v1.0-tle-annotation-plan-b,539.74,53.2183,0.000145,1,1.3e-05,7.435e-05,0.028,0.106,0.0217,0.0122,0.0063,0.0069,0,0.0,0,81,0,0.0,0.0,0,82,8.38,23.85,0.015
54065,STARLINK-5187,Electric_EP,260.0,0,0,,tle_annotation_v1,v1.0-tle-annotation-plan-b,539.81,53.217,7.6e-05,1,5.44e-05,0.00014182,-0.093,0.287,0.0494,0.0188,0.0042,0.0052,0,0.093,0,76,0,0.0,0.0,0,77,8.97,25.44,0.051
54066,STARLINK-5151,Electric_EP,260.0,0,0,,tle_annotation_v1,v1.0-tle-annotation-plan-b,539.76,53.2166,0.00013,1,-0.0002013,0.00068453,2.505,0.513,0.1011,0.0412,0.0033,0.0103,0,0.0,0,78,0,0.0,0.0,0,79,8.74,30.21,1.374
54067,STARLINK-5174,Electric_EP,260.0,0,0,,tle_annotation_v1,v1.0-tle-annotation-plan-b,539.81,53.2173,0.000138,1,5.87e-05,0.00014231,-0.074,0.194,0.0354,0.017,0.0036,0.0082,0,0.074,0,91,0,0.0,0.0,0,92,7.3,23.85,0.041
54068,STARLINK-5222,Electric_EP,260.0,0,0,,tle_annotation_v1,v1.0-tle-annotation-plan-b,539.76,53.2168,0.000132,1,-3.4e-06,0.00020138,0.024,0.216,0.0476,0.0238,0.0052,0.0042,0,0.0,0,83,0,0.0,0.0,0,84,8.22,27.03,0.013
54070,STARLINK-5181,Electric_EP,260.0,0,0,,tle_annotation_v1,v1.0-tle-annotation-plan-b,539.75,53.2165,0.000129,1,2.53e-05,7.721e-05,-0.002,0.067,0.0178,0.0095,0.0033,0.0046,0,0.002,0,84,0,0.0,0.0,0,85,8.12,27.03,0.001
54071,STARLINK-5168,Electric_EP,260.0,0,0,,tle_annotation_v1,v1.0-tle-annotation-plan-b,539.75,53.2166,0.000102,1,6.09e-05,0.00014026,-0.009,0.13,0.0343,0.02,0.0039,0.0069,0,0.009,0,84,0,0.0,0.0,0,85,8.08,27.03,0.005
54073,STARLINK-5146,Electric_EP,260.0,0,0,,tle_annotation_v1,v1.0-tle-annotation-plan-b,539.82,53.217,0.000134,1,5.33e-05,0.00015459,-0.065,0.577,0.0927,0.0301,0.0039,0.0049,1,0.065,0,79,0,0.0,0.0,0,80,8.45,23.85,0.036
54074,STARLINK-5192,Electric_EP,260.0,0,0,,tle_annotation_v1,v1.0-tle-annotation-plan-b,539.74,53.2162,0.000131,1,4.13e-05,7.195e-05,0.005,0.081,0.015,0.0077,0.0048,0.0046,0,0.0,0,94,0,0.0,0.0,0,95,7.26,27.03,0.003
54075,STARLINK-5212,Electric_EP,260.0,0,0,,tle_annotation_v1,v1.0-tle-annotation-plan-b,539.75,53.2159,0.000138,1,3.28e-05,8.583e-05,0.006,0.076,0.0178,0.0104,0.0033,0.0029,0,0.0,0,87,0,0.0,0.0,0,88,7.84,27.03,0.003
54076,STARLINK-5201,Electric_EP,260.0,0,0,,tle_annotation_v1,v1.0-tle-annotation-plan-b,539.7,53.2164,0.000131,1,6.96e-05,0.00015893,0.041,0.291,0.0445,0.0158,0.0047,0.004,0,0.0,0,79,0,0.0,0.0,0,80,8.45,23.85,0.022
54077,STARLINK-5171,Electric_EP,260.0,0,0,,tle_annotation_v1,v1.0-tle-annotation-plan-b,539.75,53.2177,0.000148,1,1.55e-05,0.0001619,0.037,0.308,0.0511,0.0183,0.0034,0.0029,1,0.0,0,84,0,0.0,0.0,0,85,8.1,57.23,0.02
54079,STARLINK-5175,Electric_EP,260.0,0,0,,tle_annotation_v1,v1.0-tle-annotation-plan-b,539.74,53.2172,0.000137,1,1.08e-05,0.00011592,0.023,0.197,0.0357,0.0176,0.0036,0.0035,0,0.0,0,98,0,0.0,0.0,0,99,6.96,23.85,0.013
54080,STARLINK-5160,Electric_EP,260.0,0,0,DragMakeup,tle_annotation_v1,v1.0-tle-annotation-plan-b,426.88,53.2169,0.000125,1,0.0086605,0.00743544,-121.307,4.531,0.9173,1.0112,0.001,0.005,49,121.307,1,123,29,0.2358,0.9667,3,124,5.54,24.0,68.215
54082,STARLINK-5210,Electric_EP,260.0,0,0,,tle_annotation_v1,v1.0-tle-annotation-plan-b,539.77,53.2171,0.000154,1,5.96e-05,0.00017538,-0.015,0.347,0.0525,0.0189,0.0052,0.0031,0,0.015,0,89,0,0.0,0.0,0,90,7.66,30.21,0.008
54083,STARLINK-5178,Electric_EP,260.0,0,0,,tle_annotation_v1,v1.0-tle-annotation-plan-b,539.75,53.2168,0.000119,1,3.35e-05,8.288e-05,0.021,0.104,0.0219,0.0132,0.0045,0.0047,0,0.0,0,80,0,0.0,0.0,0,81,8.49,33.38,0.012
54084,STARLINK-5183,Electric_EP,260.0,0,0,,tle_annotation_v1,v1.0-tle-annotation-plan-b,539.69,53.2167,0.000147,1,2.13e-05,0.00010941,0.103,0.151,0.032,0.0162,0.0031,0.0032,0,0.0,0,91,0,0.0,0.0,0,92,7.46,23.85,0.056
54085,STARLINK-5166,Electric_EP,260.0,0,0,,tle_annotation_v1,v1.0-tle-annotation-plan-b,539.75,53.2169,0.000148,1,-7.6e-06,0.00025983,-0.022,0.546,0.0849,0.0245,0.0062,0.0032,1,0.022,0,85,0,0.0,0.0,0,86,7.99,25.44,0.012
54086,STARLINK-5211,Electric_EP,260.0,0,0,,tle_annotation_v1,v1.0-tle-annotation-plan-b,539.74,53.2172,0.000152,1,2.8e-05,0.00011147,0.012,0.137,0.0294,0.0146,0.0057,0.009,0,0.0,0,84,0,0.0,0.0,0,85,7.93,31.8,0.006
54087,STARLINK-5184,Electric_EP,260.0,0,0,,tle_annotation_v1,v1.0-tle-annotation-plan-b,539.75,53.2172,0.000134,1,3.59e-05,0.0001093,0.009,0.092,0.0199,0.0106,0.0043,0.0039,0,0.0,0,84,0,0.0,0.0,0,85,8.12,38.15,0.005
54088,STARLINK-5153,Electric_EP,260.0,0,0,,tle_annotation_v1,v1.0-tle-annotation-plan-b,539.75,53.2168,0.000102,1,2.71e-05,0.00011878,0.003,0.072,0.0237,0.0145,0.0107,0.0065,0,0.0,0,85,0,0.0,0.0,0,86,7.99,23.85,0.002
54089,STARLINK-5143,Electric_EP,260.0,0,0,,tle_annotation_v1,v1.0-tle-annotation-plan-b,539.74,53.2161,0.000138,1,4.3e-05,7.752e-05,0.0,0.09,0.019,0.0104,0.0038,0.0016,0,0.0,0,104,0,0.0,0.0,0,105,6.56,23.85,0.0
54090,STARLINK-5177,Electric_EP,260.0,0,0,,tle_annotation_v1,v1.0-tle-annotation-plan-b,539.74,53.2166,0.000129,1,2.38e-05,9.282e-05,-0.012,0.104,0.0281,0.0178,0.0161,0.0081,0,0.012,0,90,0,0.0,0.0,0,91,7.54,22.26,0.006
54091,STARLINK-5221,Electric_EP,260.0,0,0,,tle_annotation_v1,v1.0-tle-annotation-plan-b,539.73,53.2165,0.000155,1,1.36e-05,7.734e-05,0.044,0.118,0.0197,0.0092,0.0029,0.0053,0,0.0,0,76,0,0.0,0.0,0,77,8.97,41.33,0.024
54092,STARLINK-5190,Electric_EP,260.0,0,0,,tle_annotation_v1,v1.0-tle-annotation-plan-b,344.42,53.1756,2.4e-05,1,0.0004413,0.00015922,-11.923,0.693,0.1905,0.1827,0.0009,0.0021,3,11.923,0,68,0,0.0,0.0,0,69,9.82,36.5,6.828
54093,STARLINK-5213,Electric_EP,260.0,0,0,,tle_annotation_v1,v1.0-tle-annotation-plan-b,539.74,53.2175,0.000125,1,2.86e-05,0.00012214,0.018,0.125,0.0301,0.0145,0.0041,0.0039,0,0.0,0,81,0,0.0,0.0,0,82,8.16,27.03,0.01
54095,STARLINK-5193,Electric_EP,260.0,0,0,,tle_annotation_v1,v1.0-tle-annotation-plan-b,539.75,53.2171,0.000133,1,2.13e-05,6.978e-05,-0.032,0.074,0.0165,0.0098,0.0045,0.0037,0,0.032,0,81,0,0.0,0.0,0,82,8.42,25.44,0.018
54096,STARLINK-5188,Electric_EP,260.0,0,0,,tle_annotation_v1,v1.0-tle-annotation-plan-b,539.78,53.2169,0.000103,1,5.54e-05,9.181e-05,-0.009,0.147,0.0305,0.0168,0.0048,0.0058,0,0.009,0,83,0,0.0,0.0,0,84,8.01,33.38,0.005
54097,STARLINK-5197,Electric_EP,260.0,0,0,,tle_annotation_v1,v1.0-tle-annotation-plan-b,539.73,53.2173,0.000127,1,3.27e-05,0.00015978,0.024,0.212,0.047,0.0174,0.0046,0.0028,0,0.0,0,81,0,0.0,0.0,0,82,8.38,47.69,0.013
54098,STARLINK-5217,Electric_EP,260.0,0,0,,tle_annotation_v1,v1.0-tle-annotation-plan-b,539.73,53.2176,0.000178,1,-4.6e-06,0.00028546,0.023,0.545,0.0854,0.0266,0.0041,0.0038,1,0.0,0,84,0,0.0,0.0,0,85,8.12,27.03,0.013
54099,STARLINK-5198,Electric_EP,260.0,0,0,,tle_annotation_v1,v1.0-tle-annotation-plan-b,539.76,53.2172,0.000139,1,3.2e-05,8.97e-05,-0.005,0.088,0.0228,0.0131,0.0037,0.0053,0,0.005,0,85,0,0.0,0.0,0,86,7.86,36.56,0.003
54100,STARLINK-5185,Electric_EP,260.0,0,0,,tle_annotation_v1,v1.0-tle-annotation-plan-b,539.75,53.2167,0.000121,1,-9.04e-05,0.00049052,0.017,0.913,0.1685,0.063,0.0059,0.0037,1,0.0,0,88,0,0.0,0.0,0,89,7.75,25.44,0.009
54101,STARLINK-5204,Electric_EP,260.0,0,0,,tle_annotation_v1,v1.0-tle-annotation-plan-b,539.77,53.2203,0.000182,1,1.51e-05,0.000201,-0.053,0.39,0.07,0.0249,0.0169,0.0107,1,0.053,0,81,0,0.0,0.0,0,82,8.4,41.33,0.029
54102,STARLINK-5179,Electric_EP,260.0,0,0,,tle_annotation_v1,v1.0-tle-annotation-plan-b,539.73,53.217,4.9e-05,1,3.44e-05,9.38e-05,0.015,0.135,0.0279,0.0146,0.0069,0.0022,0,0.0,0,84,0,0.0,0.0,0,85,8.1,36.56,0.008
54103,STARLINK-5200,Electric_EP,260.0,0,0,,tle_annotation_v1,v1.0-tle-annotation-plan-b,539.76,53.2177,0.000158,1,1.51e-05,8.85e-05,0.021,0.124,0.0273,0.014,0.0029,0.0055,0,0.0,0,73,0,0.0,0.0,0,74,9.1,63.59,0.011
54104,STARLINK-5203,Electric_EP,260.0,0,0,,tle_annotation_v1,v1.0-tle-annotation-plan-b,539.73,53.2174,0.000142,1,2.17e-05,4.068e-05,0.036,0.028,0.0099,0.0067,0.0062,0.002,0,0.0,0,84,0,0.0,0.0,0,85,7.91,33.39,0.02
54157,STARLINK-5290,Electric_EP,260.0,0,0,,tle_annotation_v1,v1.0-tle-annotation-plan-b,539.74,53.2158,0.000125,1,2.59e-05,5.411e-05,0.01,0.051,0.0105,0.006,0.0045,0.0053,0,0.0,0,84,0,0.0,0.0,0,85,8.08,27.03,0.005
54158,STARLINK-5297,Electric_EP,260.0,0,0,,tle_annotation_v1,v1.0-tle-annotation-plan-b,539.75,53.2161,0.000137,1,4.36e-05,7.705e-05,0.001,0.112,0.021,0.0096,0.0026,0.0036,0,0.0,0,87,0,0.0,0.0,0,88,7.67,28.62,0.001
54159,STARLINK-5294,Electric_EP,260.0,0,0,,tle_annotation_v1,v1.0-tle-annotation-plan-b,539.75,53.2156,0.000134,1,2.97e-05,6.512e-05,-0.008,0.042,0.0123,0.0076,0.003,0.0059,0,0.008,0,91,0,0.0,0.0,0,92,7.53,27.03,0.005
54160,STARLINK-5233,Electric_EP,260.0,0,0,,tle_annotation_v1,v1.0-tle-annotation-plan-b,539.53,53.2174,0.000158,1,1.04e-05,0.00012388,0.208,0.257,0.0295,0.0089,0.0036,0.0038,0,0.0,0,83,0,0.0,0.0,0,84,8.01,23.85,0.114
54161,STARLINK-5269,Electric_EP,260.0,0,0,,tle_annotation_v1,v1.0-tle-annotation-plan-b,539.75,53.216,0.000121,1,2.93e-05,0.00016777,-0.005,0.41,0.061,0.0209,0.004,0.0054,1,0.005,0,86,0,0.0,0.0,0,87,7.97,30.2,0.003
54162,STARLINK-5273,Electric_EP,260.0,0,0,,tle_annotation_v1,v1.0-tle-annotation-plan-b,539.78,53.2163,0.000112,1,2.67e-05,7.625e-05,-0.036,0.101,0.0198,0.011,0.0032,0.0087,0,0.036,0,80,0,0.0,0.0,0,81,8.51,23.85,0.02
54163,STARLINK-5161,Electric_EP,260.0,0,0,,tle_annotation_v1,v1.0-tle-annotation-plan-b,539.75,53.2166,0.000118,1,3.1e-05,0.00013224,0.07,0.188,0.0402,0.0154,0.0047,0.0059,0,0.0,0,92,0,0.0,0.0,0,93,7.45,23.85,0.039
54164,STARLINK-5278,Electric_EP,260.0,0,0,,tle_annotation_v1,v1.0-tle-annotation-plan-b,539.77,53.2162,0.000124,1,4.2e-05,7.177e-05,-0.01,0.142,0.0266,0.0125,0.0031,0.0025,0,0.01,0,81,0,0.0,0.0,0,82,8.28,36.56,0.005
54165,STARLINK-5279,Electric_EP,260.0,0,0,,tle_annotation_v1,v1.0-tle-annotation-plan-b,539.74,53.2162,0.000124,1,8.47e-05,0.00036009,-0.006,0.837,0.1318,0.0351,0.0045,0.0084,1,0.006,0,85,0,0.0,0.0,0,86,7.99,23.85,0.003
54166,STARLINK-5280,Electric_EP,260.0,0,0,,tle_annotation_v1,v1.0-tle-annotation-plan-b,539.75,53.2167,0.000112,1,3.83e-05,0.00015287,0.036,0.306,0.0486,0.0142,0.0033,0.0034,0,0.0,0,82,0,0.0,0.0,0,83,8.12,30.21,0.02
54167,STARLINK-5243,Electric_EP,260.0,0,0,,tle_annotation_v1,v1.0-tle-annotation-plan-b,539.74,53.2163,0.000126,1,7.2e-06,8.448e-05,0.012,0.176,0.029,0.0107,0.0067,0.0025,0,0.0,0,83,0,0.0,0.0,0,84,8.08,23.85,0.007
54168,STARLINK-5245,Electric_EP,260.0,0,0,,tle_annotation_v1,v1.0-tle-annotation-plan-b,539.74,53.2165,0.000152,1,4.2e-06,4.51e-05,0.028,0.051,0.0117,0.0066,0.0055,0.0037,0,0.0,0,79,0,0.0,0.0,0,80,8.61,27.03,0.015
54169,STARLINK-5282,Electric_EP,260.0,0,0,,tle_annotation_v1,v1.0-tle-annotation-plan-b,539.73,53.217,0.000134,1,-1.75e-05,0.00023094,0.033,0.364,0.0541,0.016,0.0044,0.0035,0,0.0,0,80,0,0.0,0.0,0,81,8.39,28.62,0.018
54170,STARLINK-5155,Electric_EP,260.0,0,0,,tle_annotation_v1,v1.0-tle-annotation-plan-b,539.75,53.2172,0.000125,1,1.15e-05,5.052e-05,0.017,0.046,0.0133,0.0085,0.0052,0.0051,0,0.0,0,84,0,0.0,0.0,0,85,8.1,23.85,0.009
