NORAD_ID,COSPAR_ID,NAME,MEAN_ALT_KM
57206,2023-091AS,AHMAT-1,415.3
57208,2023-091AU,SITRO-AIS-11,466.0
57217,2023-091AV,KUZGTU-1,489.1
57323,2023-091AX,STRATOSAT-TK1-E,358.0
57326,2023-091BA,STRATOSAT-TK1-D,376.0
57386,2023-100A,STARLING 4,554.7
57387,2023-100B,STARLING 2,554.7
57388,2023-100C,STARLING 1,554.7
57389,2023-100D,STARLING 3,539.1
57390,2023-100E,LEMUR 2 MANO,377.0
57391,2023-100F,LEMUR 2 DEVERILL-M-T,465.8
57393,2023-100H,ELECTRON KICK STAGE R/B,673.5
57399,2023-101A,TIANMU-1 07,485.2
57400,2023-101B,TIANMU-1 08,485.0
57401,2023-101C,TIANMU-1 09,485.2
57402,2023-101D,TIANMU-1 10,485.0
57424,2023-104A,OBJECT A,473.3
57426,2023-104C,OBJECT C,490.9
57429,2023-104F,OBJECT F,424.6
57452,2023-106A,YAOGAN-36 05A,503.2
57454,2023-106C,YAOGAN-36 05B,520.1
57456,2023-106E,YAOGAN-36 05C,520.6
57490,2023-111A,FENGYUN 3F,832.8
57491,2023-111B,CZ-4C R/B,709.5
57519,2023-116A,HJ-2F,509.6
57582,2023-117C,OBJECT C,462.1
57585,2023-117F,OBJECT F,448.0
57626,2023-121A,HEAD-3A,698.6
57627,2023-121B,HEAD-3B,695.7
57628,2023-121C,HEAD-3C,693.5
57629,2023-121D,HEAD-3D,691.3
57630,2023-121E,HEAD-3E,688.4
57654,2023-123A,GAOFEN 12 04,636.3
57655,2023-123B,CZ-4C R/B,461.1
57693,2023-126A,CAPELLA-11 (ACADIA),633.2
57694,2023-126B,ELECTRON KICK STAGE R/B,623.1
57696,2023-127A,JILIN-01 KUANFU 02A,543.8
57727,2023-130A,YAOGAN-39 01A,503.8
57728,2023-130B,YAOGAN-39 01B,520.2
57731,2023-130E,YAOGAN-39 01C,520.2
57756,2023-133A,WILDFIRE 4,948.7
57757,2023-133B,BB4,868.6
57758,2023-133C,WILDFIRE 3,949.4
57760,2023-133E,BB3,787.1
57761,2023-133F,WILDFIRE 7,953.1
57762,2023-133G,CHECKMATE 10,951.7
57763,2023-133H,WILDFIRE 6,952.2
57764,2023-133J,WILDFIRE 1,950.8
57765,2023-133K,WILDFIRE 9,952.0
57766,2023-133L,WILDFIRE 10,951.3
57767,2023-133M,WILDFIRE 2,952.7
57768,2023-133N,WILDFIRE 8,951.9
57769,2023-133P,WILDFIRE 5,951.8
57792,2023-135A,TIANQI 21,822.1
57793,2023-135B,TIANQI 22,822.1
57794,2023-135C,TIANQI 23,822.0
57795,2023-135D,TIANQI 24,822.1
57797,2023-136A,YAOGAN-33 03,704.7
57798,2023-136B,CZ-4C R/B,564.6
57800,2023-138A,XRISM,538.2
57830,2023-139A,YAOGAN-40 01A,858.2
57831,2023-139B,CZ-6A R/B,806.6
57832,2023-139C,YAOGAN-40 01B,858.3
57833,2023-139D,YAOGAN-40 01C,858.2
57835,2023-139F,CZ-6A R/B,769.0
57886,2023-145A,YAOGAN-39 02A,503.5
57889,2023-145D,YAOGAN-39 02B,522.2
57890,2023-145E,YAOGAN-39 02C,522.1
57956,2023-084BZ,SKYKRAFT-3D,375.8
57958,2023-149A,YAOGAN-33 04,704.7
57959,2023-149B,CZ-4C R/B,576.9
57986,2023-152A,YAOGAN-39 03A,503.9
57988,2023-152C,YAOGAN-39 03B,521.2
57990,2023-152E,YAOGAN-39 03C,521.4
58016,2023-155A,T2V,631.5
58017,2023-155B,FORMOSAT-7R/TRITON,602.4
58018,2023-155C,ANSER-FLW2,453.8
58019,2023-155D,ANSER-FLW1,454.8
58020,2023-155E,NESS,490.4
58021,2023-155F,CSC-2,512.2
58022,2023-155G,CSC-1,542.8
58023,2023-155H,PRETTY,504.7
58024,2023-155J,MACSAT,513.4
58025,2023-155K,PVCC,528.3
58073,2023-159A,YUNHAI 1-04,790.0
58074,2023-159B,CZ-2D R/B,801.3
58141,2023-163A,YAOGAN-39 04A,504.2
58143,2023-163C,YAOGAN-39 04B,522.1
58145,2023-163E,YAOGAN-39 04C,522.1
58148,2023-165A,COSMOS 2570,912.5
58172,2023-165C,COSMOS 2571,910.2
58199,2023-168A,TIANHUI 5A,612.6
58200,2023-168B,CZ-6A R/B,524.2
58201,2023-168C,TIANHUI 5B,612.6
58258,2023-174C,ORBASTRO-PC-1,438.7
58259,2023-174D,LEMUR 2 BASS,452.1
58262,2023-174G,PLATERO,401.5
58264,2023-174J,BRO-11,493.5
58270,2023-174Q,FLOCK 4Q 1,376.3
58271,2023-174R,FLOCK 4Q 16,436.4
58272,2023-174S,TIGER-6,356.3
58273,2023-174T,FLOCK 4Q 11,435.2
58274,2023-174U,FLOCK 4Q 36,417.3
58275,2023-174V,FLOCK 4Q 12,408.5
58276,2023-174W,GENMAT-1,473.9
58277,2023-174X,TIGER-5,315.0
58280,2023-174AA,FLOCK 4Q 28,423.2
58281,2023-174AB,AETHER-1,387.8
58282,2023-174AC,FLOCK 4Q 27,423.3
58283,2023-174AD,FLOCK 4Q 17,351.9
58284,2023-174AE,FLOCK 4Q 26,417.8
58285,2023-174AF,FLOCK 4Q 31,418.6
58286,2023-174AG,FLOCK 4Q 30,418.2
58287,2023-174AH,PICO-01B009,380.8
58288,2023-174AJ,ICEYE-X31,478.4
58291,2023-174AM,FALCONSAT-10,492.3
58294,2023-174AQ,ICEYE-X34,411.5
58295,2023-174AR,SPACEVAN-001,403.6
58296,2023-174AS,PELICAN-1 3001,385.8
58297,2023-174AT,UMBRA-07,550.7
58298,2023-174AU,SPIP,492.3
58299,2023-174AV,AETHER-2,472.3
58300,2023-174AW,ION SCV-013,559.5
58301,2023-174AX,IMPULSE-1 MIRA,473.0
58302,2023-174AY,ICEYE-X35,435.9
58303,2023-174AZ,FLOCK 4Q 25,399.9
58304,2023-174BA,FLOCK 4Q 29,421.6
58306,2023-174BC,FLOCK 4Q 22,413.1
58307,2023-174BD,FLOCK 4Q 23,403.3
58308,2023-174BE,FLOCK 4Q 33,416.3
58309,2023-174BF,FLOCK 4Q 35,419.4
58313,2023-174BK,FLOCK 4Q 20,380.0
58316,2023-174BN,FLOCK 4Q 34,402.6
58318,2023-174BQ,FLOCK 4Q 7,422.3
58319,2023-174BR,FLOCK 4Q 15,378.8
58320,2023-174BS,FLOCK 4Q 2,435.6
58321,2023-174BT,PROTOMETHEE,482.0
58322,2023-174BU,FLOCK 4Q 9,436.7
58323,2023-174BV,OBSERVER-1A,463.1
58326,2023-174BY,PICO-01A003,445.0
58327,2023-174BZ,FLOCK 4Q 4,438.1
58328,2023-174CA,FLOCK 4Q 13,429.7
58329,2023-174CB,FLOCK 4Q 21,395.8
58331,2023-174CD,BRO-10,337.3
58334,2023-174CG,OUTPOST-MISSION-2,417.9
58336,2023-174CJ,LEMUR 2 JK0903EM1407,430.7
58340,2023-174CN,LEMUR 2 MJR092620,445.5
58349,2023-176A,HAIYANG 3A,785.1
58400,2023-179A,MALLIGYONG-1,506.6
58401,2023-179B,CHOLLIMA-1 R/B,399.6
58428,2023-165D,OBJECT D,909.9
58435,2023-182A,COSMOS 2572,309.2
58462,2023-185A,GNOMES-4,573.0
58463,2023-185B,KORSAT 7,571.0
58464,2023-185C,KOYOH,521.4
58465,2023-185D,BANE,358.5
58466,2023-185E,UHETSAT,482.7
58467,2023-185F,LILIUM-1,360.0
58468,2023-185G,SPIRIT,379.4
58469,2023-185H,ION SCV-015,477.2
58496,2023-187A,XINGCHI-1 02A,623.9
58497,2023-187B,MISRSAT-2,626.9
58498,2023-187C,XINGCHI-1 02B,619.0
58499,2023-187D,CZ-2C R/B,600.0
58500,2023-188A,DOORY-SAT,635.2
58501,2023-188B,TLV R/B,488.0
58502,2023-189A,OBJECT A,475.3
58503,2023-189B,OBJECT B,347.2
58507,2023-190C,JIELONG 3 R/B,516.1
58555,2023-193C,HONGHU 2,502.5
58557,2023-194A,YAOGAN-39 05A,503.8
58558,2023-194B,YAOGAN-39 05B,522.6
58559,2023-194C,YAOGAN-39 05C,522.3
58562,2023-185M,ALISIO-1,523.7
58570,2023-174DB,OBJECT DB,383.5
58578,2023-196A,QPS-SAR-5 TSUKUYOMI-I,511.1
58579,2023-196B,ELECTRON KICK STAGE R/B,534.1
58614,2023-201A,COSMOS 2573,500.1
58645,2023-205A,TIANMU-1 11,494.6
58646,2023-205B,TIANMU-1 12,494.8
58647,2023-205C,TIANMU-1 13,494.6
58648,2023-205D,TIANMU-1 14,494.7
58650,2023-206A,SHIYAN 24C 01,580.3
58651,2023-206B,SHIYAN 24C 02,580.5
58652,2023-206C,SHIYAN 24C 03,580.4
58660,2023-208A,TIANMU-1 19,482.3
58661,2023-208B,TIANMU-1 20,478.8
58662,2023-208C,TIANMU-1 21,472.6
58663,2023-208D,TIANMU-1 22,483.6
58665,2023-185P,MDQUBESAT-2,385.3
58694,2024-001A,XPOSAT,639.4
58700,2024-004A,TIANMU-1 15,494.7
58701,2024-004B,TIANMU-1 16,494.5
58702,2024-004C,TIANMU-1 17,494.5
58703,2024-004D,TIANMU-1 18,494.6
58727,2023-185R,UNICORN-2L,513.5
58753,2024-007A,EINSTEIN PROBE,569.6
58754,2024-007B,CZ-2C R/B,451.9
58755,2023-185S,NANOFF B,538.1
58758,2024-009A,YUNYAO-1 18,508.7
58759,2024-009B,YUNYAO-1 19,523.8
58760,2024-009C,YUNYAO-1 20,523.2
58810,2023-185T,NANOFF A,538.2
58817,2024-015A,SORAYA,756.8
58818,2024-015B,QAEM 100 R/B,751.6
58820,2024-016A,OBJECT A,423.7
58821,2024-016B,OBJECT B,397.2
58822,2024-016C,OBJECT C,501.1
58823,2024-016D,OBJECT D,433.3
58848,2023-174DH,AAC-HSI-SAT3,527.1
58852,2024-018D,OBJECT D,715.3
58899,2024-022A,LEMUR 2 NIMBUS2000,460.8
58900,2024-022B,LEMUR 2 VALHALLA,461.7
58901,2024-022C,ELECTRON KICK STAGE R/B,421.8
58902,2024-022D,LEMUR 2 OBA-NI-JESU,367.7
58903,2024-022E,LEMUR 2 CAEL,458.2
58905,2024-023A,GEESAT 2-01,627.2
58906,2024-023B,GEESAT 2-02,627.1
58907,2024-023C,GEESAT 2-03,584.2
58908,2024-023D,GEESAT 2-04,584.0
58909,2024-023E,GEESAT 2-05,627.2
58910,2024-023F,GEESAT 2-06,563.7
58911,2024-023G,GEESAT 2-07,627.1
58912,2024-023H,GEESAT 2-08,627.2
58913,2024-023J,GEESAT 2-09,627.1
58914,2024-023K,GEESAT 2-10,627.0
58915,2024-023L,GEESAT 2-11,627.0
58916,2024-023M,CZ-2C R/B,664.1
58918,2024-024B,OBJECT B,509.7
58919,2024-024C,OBJECT C,388.2
58921,2024-024E,NEXSAT-1,475.6
58922,2024-024F,OBJECT F,511.0
58923,2024-024G,OBJECT G,302.3
58925,2024-024J,OBJECT J,384.8
58927,2024-024L,OBJECT L,483.4
58928,2024-026A,PACE,682.7
58929,2024-026A,COSMOS 2575,350.6
58960,2024-028F,HBTSS-SV1,614.3
58987,2024-032A,CE-SAT-IE,674.0
58989,2024-032C,TIRSAT,661.0
58992,2024-034A,ADRAS-J,497.1
58993,2024-034B,ELECTRON KICK STAGE R/B,417.5
58997,2023-174DJ,AAC-AIS-SAT3,623.2
59050,1987-060AX,OBJECT AX,783.5
59051,2024-039A,METEOR M2-4,824.3
59065,2024-039Q,PARS-1,441.7
59066,2024-039R,SITRO-AIS-25,596.4
59067,2024-039S,SITRO-AIS-26,597.0
59068,2024-039T,SITRO-AIS-27,595.8
59071,2024-039U,SITRO-AIS-28,595.6
59072,2024-039V,MARAFON-D-GVM,746.0
59073,2024-039W,FREGAT R/B,737.4
59098,2024-043A,HORACIO,579.8
59099,2024-043B,MUSAT2,551.1
59100,2024-043C,ICEYE-X38,537.2
59101,2024-043D,METHANESAT,581.2
59103,2024-043F,ICEYE-X36,555.1
59104,2024-043G,PE2_FLT2 (TYVAK-0262),584.0
59105,2024-043H,PE2_FLT1 (TYVAK-0261),584.0
59106,2024-043J,RROCI-2,575.6
59107,2024-043K,BRO-13,585.3
59108,2024-043L,BRO-12,584.6
59112,2024-043Q,SONATE-2,415.9
59117,2024-043V,CONTECSAT-1,467.9
59120,2024-043Y,TIGER-8,444.2
59121,2024-043Z,LYNK TOWER 5,483.7
59122,2024-043AA,NUSAT-44 MARIA MITCHELL,482.7
59123,2024-043AB,LYNK TOWER 6,483.2
59124,2024-043AC,VSP ROSE,489.1
59125,2024-043AD,OBJECT AD,469.4
59126,2024-043AE,YAM-6,466.0
59127,2024-043AF,JACKAL-01,447.6
59128,2024-043AG,OBJECT AG,479.8
59129,2024-043AH,APEX ARIES 1,418.8
59130,2024-043AJ,GHOST-5,451.3
59131,2024-043AK,MESON-1,482.5
59132,2024-043AL,LIZZIESAT,492.4
59133,2024-043AM,GHOST-4,450.1
59134,2024-043AN,JACKAL-02,443.5
59135,2024-043AP,VSP RF A1,493.8
59136,2024-043AQ,VSP RF C1,484.1
59137,2024-043AR,VSP RF B1,492.2
59141,2024-043AV,TIGER-7,434.1
59142,2024-043AW,OBJECT AW,352.5
59146,2024-043BA,LEMUR 2 JOHNNYTRUONG,410.7
59148,2024-043BC,HAMMER,433.8
59175,2023-174DK,EXO-0,473.4
59224,2024-047A,STRIX-3,519.0
59225,2024-047B,ELECTRON KICK STAGE R/B,488.9
59280,2024-052A,YUNHAI 2-2A,805.8
59281,2024-052B,YUNHAI 2-2B,805.8
59282,2024-052C,YUNHAI 2-2C,805.8
59283,2024-052D,YUNHAI 2-2D,805.7
59284,2024-052E,YUNHAI 2-2E,805.8
59285,2024-052F,YUNHAI 2-2F,805.9
59289,2024-053B,MOLA,414.9
59290,2024-053C,AEROCUBE 16A,449.3
59291,2024-053D,AEROCUBE 16B,449.6
59343,2024-058A,YUNHAI 3-02,854.7
59344,2024-058B,CZ-6A R/B,803.5
59371,2024-061A,RESURS P4,473.8
59395,2024-063A,YAOGAN 42-01,503.7
59396,2024-063B,CZ-2D R/B,454.3
59442,2024-066A,TSAT-1A,471.7
59443,2024-066B,HAWK-8A,577.6
59444,2024-066C,CAPELLA-14 (ACADIA),539.5
59445,2024-066D,HAWK-8B,577.6
59446,2024-066E,HAWK-9A,577.6
59447,2024-066F,QPS-SAR-7 TSUKUYOMI-II,550.0
59448,2024-066G,HAWK-9C,577.6
59449,2024-066H,HAWK-8C,577.6
59450,2024-066J,HAWK-9B,577.6
59451,2024-066K,CENTAURI-6,558.6
59452,2024-066L,KORSAT-1,576.4
59481,2024-070A,WSF-M,830.1
59510,2024-072A,SUPERVIEW NEO-3 01,502.3
59557,2024-075A,YAOGAN-42 02,503.8
59587,2024-077A,NEONSAT-1,464.1
59588,2024-077B,ACS 3,934.2
59590,2024-077D,ELECTRON KICK STAGE R/B,708.5
59625,2024-081A,LEGION 1,523.6
59626,2024-081B,LEGION 2,522.8
59679,2024-085C,OBJECT C,476.3
59680,2024-085D,OBJECT D,471.3
59728,2024-089A,SHIYAN 23 (SY-23),614.7
59729,2024-089B,CZ-4C R/B,481.6
59773,2024-092A,COSMOS 2576,488.2
59774,2024-092B,ZORKIY-2M-6,491.6
59775,2024-092C,ZORKIY-2M-4,489.7
59776,2024-092D,SITRO-AIS-53,471.4
59777,2024-092E,SITRO-AIS-54,471.6
59778,2024-092F,SITRO-AIS-56,469.8
59779,2024-092G,RASSVET-2-1,792.9
59780,2024-092H,RASSVET-2-2,792.8
59781,2024-092J,RASSVET-2-3,792.8
59805,2024-094A,OBJECT A,523.7
59806,2024-094B,OBJECT B,523.3
59807,2024-094C,OBJECT C,523.2
59808,2024-094D,OBJECT D,523.0
59809,2024-092K,SITRO-AIS-55,472.3
59810,2024-095A,OBJECT A,541.5
59812,2024-095C,OBJECT C,367.6
59881,2024-099A,PREFIRE-2,511.7
59884,2023-195G,OBJECT G,600.1
59908,2024-101A,EARTHCARE,403.4
59909,2024-102A,TIANQI 25,904.0
59910,2024-102B,TIANQI 26,903.9
59911,2024-102C,TIANQI 27,903.9
59912,2024-102D,TIANQI 28,903.9
59917,2024-105A,OBJECT A,523.3
59918,2024-105B,OBJECT B,519.9
59919,2024-105C,OBJECT C,514.6
59920,2024-105D,OBJECT D,507.9
59921,2024-105E,OBJECT E,515.4
59965,2024-108A,PREFIRE-1,504.6
60012,2024-110A,OBJECT A,536.6
60013,2024-110B,OBJECT B,509.2
60014,2024-110C,OBJECT C,580.2
60015,2024-110D,OBJECT D,503.0
60079,2024-114A,KINEIS-1B,635.0
60081,2024-114C,KINEIS-1C,635.0
60082,2024-114D,KINEIS-1D,648.7
60083,2024-114E,KINEIS-1E,634.8
60084,2024-114F,KINEIS-1A,634.9
60085,2024-114G,ELECTRON KICK STAGE R/B,534.3
60088,2024-116A,OBJECT A,621.9
60089,2024-116B,OBJECT B,626.0
60182,2024-123A,ALOS-4,638.1
60203,2024-126A,KUBESAT-1,402.1
60206,2024-126D,R5-S4,451.3
60207,2024-126E,R5-S2,446.6
60209,2024-126G,MO-122,408.4
60210,2024-126H,FIREFLY ALPHA R/B,397.4
60211,2024-127A,TIANHUI 5C,612.6
60212,2024-127B,TIANHUI 5D,612.7
60214,2024-127D,CZ-6A R/B,532.8
60235,2024-128A,REPLICATOR,571.7
60236,2024-128B,3CAT-4,568.2
60237,2024-128C,GRBBETA,555.7
60238,2024-128D,ISTSAT-1,541.8
60239,2024-128E,ARIANE 6 R/B,573.5
60240,2024-128F,OOV-CUBE,566.8
60241,2024-128G,CURIE-A/B,553.2
60242,2024-128H,CURIUM-ONE,539.7
60243,2024-128J,ROBUSTA-3A,542.0
60246,2024-125J,CATSAT,422.5
60249,2024-130A,GAOFEN 11-05,502.9
60352,2024-137A,STRIX-4,483.7
60385,2024-140G,QIANFAN-7,806.3
60397,2024-140U,CZ-6A R/B,832.9
60419,2024-142A,CAPELLA-13 (ACADIA),612.4
60420,2024-142B,ELECTRON KICK STAGE R/B,596.0
60452,2024-146A,LEGION 3,527.1
60453,2024-146B,LEGION 4,527.2
60454,2024-147A,EOS-8,437.8
60458,2024-148A,YAOGAN-43 O1A,472.9
60459,2024-148B,YAOGAN-43 O1B,471.4
60460,2024-148C,YAOGAN-43 O1C,502.7
60461,2024-148D,YAOGAN-43 O1D,486.9
60462,2024-148E,YAOGAN-43 O1E,504.3
60463,2024-148F,YAOGAN-43 O1F,481.8
60464,2024-148G,YAOGAN-43 O1G,487.0
60465,2024-148H,YAOGAN-43 O1H,494.3
60466,2024-148J,YAOGAN-43 O1J,470.3
60468,2024-149A,OBJECT A,478.5
60469,2024-149B,WARATAH SEED-1,471.6
60470,2024-149C,PHISAT 2,483.4
60471,2024-149D,LEMUR 2 TOMATOKECHUP,470.2
60472,2024-149E,CONNECTA IOT-1,504.4
60473,2024-149F,LOPEN,461.5
60474,2024-149G,ROCK,461.4
60475,2024-149H,CONNECTA IOT-3,504.4
60476,2024-149J,QUBE,443.2
60478,2024-149L,WREN-1,458.3
60479,2024-149M,TOMORROW-S1,478.4
60480,2024-149N,FLOCK 4BE 18,456.1
60481,2024-149P,FLOCK 4BE 7,462.2
60483,2024-149R,FLOCK 4BE 16,342.5
60484,2024-149S,FLOCK 4BE 26,429.4
60485,2024-149T,TOMORROW-S2,478.7
60486,2024-149U,FLOCK 4BE 36,453.4
60487,2024-149V,FLOCK 4BE 25,463.3
60488,2024-149W,FLOCK 4BE 31,450.8
60489,2024-149X,FLOCK 4BE 20,465.6
60490,2024-149Y,FLOCK 4BE 23,466.8
60491,2024-149Z,FLOCK 4BE 15,443.0
60492,2024-149AA,FLOCK 4BE 17,461.3
60493,2024-149AB,NUSAT-50 (NANCY ROMAN),482.0
60494,2024-149AC,FLOCK 4BE 22,457.6
60495,2024-149AD,FLOCK 4BE 34,457.3
60496,2024-149AE,TYCHE,495.4
60497,2024-149AF,FLOCK 4BE 32,455.4
60498,2024-149AG,NUSAT-48 (H. LEAVITT),484.2
60499,2024-149AH,FLOCK 4BE 30,450.1
60500,2024-149AJ,NUSAT-49(K.VON NEUMANN),484.8
60501,2024-149AK,FLOCK 4BE 11,453.1
60502,2024-149AL,FLOCK 4BE 33,358.5
60503,2024-149AM,FLOCK 4BE 10,320.9
60504,2024-149AN,YAM-7,481.2
60505,2024-149AP,FLOCK 4BE 24,453.4
60506,2024-149AQ,LUR-1,486.1
60507,2024-149AR,TANAGER-1 4001,442.7
60508,2024-149AS,EAGLEEYE,397.1
60509,2024-149AT,FLOCK 4BE 29,449.7
60510,2024-149AU,OBJECT AU,459.7
60511,2024-149AV,FLOCK 4BE 2,438.8
60512,2024-149AW,FLOCK 4BE 13,454.6
60513,2024-149AX,FLOCK 4BE 27,474.1
60514,2024-149AY,FLOCK 4BE 9,458.5
60516,2024-149BA,FLOCK 4BE 6,461.4
60517,2024-149BB,FLOCK 4BE 14,458.1
60518,2024-149BC,FLOCK 4BE 1,454.1
60519,2024-149BD,FLOCK 4BE 28,447.7
60520,2024-149BE,IPERDRONE.0,404.6
60521,2024-149BF,OBJECT BF,385.9
60522,2024-149BG,CONNECTA IOT-2,503.3
60523,2024-149BH,PTD-R (TYVAK-0127),349.9
60524,2024-149BJ,CONNECTA IOT-4,455.7
60525,2024-149BK,ORESAT0.5,447.5
60526,2024-149BL,DEIMOS,449.6
60527,2024-149BM,CUAVA-2,470.6
60528,2024-149BN,ERNST,462.3
60530,2024-149BQ,TORO,586.1
60531,2024-149BR,HYPSO-2,579.1
60532,2024-149BS,LEMU-NGE,590.8
60533,2024-149BT,LEMUR 2 STELLA,543.5
60534,2024-149BU,SATELIOT_2,586.3
60535,2024-149BV,NIGHTJAR,578.6
60536,2024-149BW,LEMUR 2 MARHISYAM,544.9
60537,2024-149BX,SATELIOT_4,585.4
60538,2024-149BY,PICO-02A021,566.6
60539,2024-149BZ,ICEYE-X43,575.6
60540,2024-149CA,HAWK-10A,585.7
60541,2024-149CB,UMBRA-09,526.7
60542,2024-149CC,QPS-SAR-8 AMATERU-IV,564.0
60543,2024-149CD,ARCTIC WEATHER SATELLITE,605.7
60544,2024-149CE,CAPELLA-15 (ACADIA),597.4
60545,2024-149CF,HAWK-10B,585.6
60546,2024-149CG,ICEYE-X39,576.1
60547,2024-149CH,UMBRA-10,526.9
60548,2024-149CJ,ICEYE-X33,570.0
60549,2024-149CK,ICEYE-X40,581.3
60550,2024-149CL,SATELIOT_1,581.2
60551,2024-149CM,BRO-14,586.5
60552,2024-149CN,SATELIOT_3,581.1
60553,2024-149CP,BRO-15,586.6
60554,2024-149CQ,UM5-RIBAT,572.2
60555,2024-149CR,UM5-EOSAT,570.8
60556,2024-149CS,KANYINI,432.6
60557,2024-149CT,CELESTIS 24/TROOP-F2,346.2
60558,2024-149CU,FLOCK 4BE 35,432.2
60559,2024-149CV,FLOCK 4BE 5,460.1
60560,2024-149CW,FLOCK 4BE 12,420.5
60561,2024-149CX,FLOCK 4BE 3,456.5
60562,2024-149CY,HYPERFIELD-1A,483.1
60563,2024-149CZ,FLOCK 4BE 19,449.9
60565,2024-149DB,PTD-4,517.2
60573,2024-149DK,ION SCV-012,590.3
60574,2024-149DL,GNOMES-5,572.6
60575,2024-149DM,HAWK-10C,585.7
60576,2024-149DN,LEMUR 2 AHMED-ASRAR,540.8
60577,2024-149DP,LEMUR 2 LLOYD,550.8
60578,2024-149DQ,LEMUR 2 SQUIRRELCOMM,555.2
60579,2024-149DR,LEMUR 2 SIERRINI,545.9
60580,2024-149DS,SEDNA-1,555.9
60745,2024-153A,OBJECT A,453.0
60746,2024-153B,OBJECT B,479.7
60747,2024-153C,OBJECT C,460.9
60748,2024-153D,OBJECT D,496.7
60749,2024-153E,OBJECT E,498.6
60750,2024-153F,OBJECT F,502.0
60945,2024-156A,YAOGAN-43 02A,444.3
60946,2024-156B,YAOGAN-43 02B,503.9
60947,2024-156C,YAOGAN-43 02C,503.7
60948,2024-156D,YAOGAN-43 02D,503.8
60949,2024-156E,YAOGAN-43 02E,504.7
60950,2024-156F,YAOGAN-43 02F,503.9
60989,2024-157A,SENTINEL-2C,796.1
61011,2024-159A,GEESAT 3-01,624.1
61012,2024-159B,GEESAT 3-02,624.2
61013,2024-159C,GEESAT 3-03,624.1
61014,2024-159D,GEESAT 3-04,627.2
61015,2024-159E,GEESAT 3-05,624.2
61016,2024-159F,GEESAT 3-06,624.2
61017,2024-159G,GEESAT 3-07,624.2
61018,2024-159H,GEESAT 3-08,624.2
61019,2024-159J,GEESAT 3-09,624.2
61020,2024-159K,GEESAT 3-10,624.2
61045,2024-163A,SPACEMOBILE-003,509.9
61046,2024-163B,SPACEMOBILE-005,509.8
61047,2024-163C,SPACEMOBILE-001,509.7
61048,2024-163D,SPACEMOBILE-002,509.7
61049,2024-163E,SPACEMOBILE-004,509.7
61071,2024-165A,QAEM 100 R/B,530.1
61072,2024-165B,CHAMRAN-1,542.0
61180,2024-166B,OBJECT B,350.6
61189,2024-169A,JILIN-01 KUANFU 02B 1,545.1
61190,2024-169B,JILIN-01 KUANFU 02B 2,545.2
61191,2024-169C,JILIN-01 KUANFU 02B 3,545.2
61192,2024-169D,JILIN-01 KUANFU 02B 4,545.1
61193,2024-169E,JILIN-01 KUANFU 02B 5,545.1
61194,2024-169F,JILIN-01 KUANFU 02B 6,545.1
61195,2024-170A,TIANQI 29,904.0
61196,2024-170B,TIANQI 30,904.0
61197,2024-170C,TIANQI 31,904.1
61198,2024-170D,TIANQI 32,903.9
61220,2024-171A,KINEIS-3C,661.0
61221,2024-171B,KINEIS-3D,661.0
61222,2024-171C,KINEIS-3E,661.0
61223,2024-171D,KINEIS-3A,660.9
61224,2024-171E,KINEIS-3B,660.9
61226,2024-171G,ELECTRON KICK STAGE R/B,580.6
61227,2024-173A,OBJECT A,403.2
61229,2024-173C,OBJECT C,439.4
61230,2024-173D,OBJECT D,490.0
61231,2024-173E,OBJECT E,515.5
61232,2024-173F,OBJECT F,379.7
61238,2024-174A,OBJECT A,515.6
61239,2024-174B,OBJECT B,544.5
61240,2024-174C,OBJECT C,514.5
61241,2024-174D,OBJECT D,487.8
61242,2024-174E,OBJECT E,493.4
61440,2024-176B,H-2A R/B,351.1
61552,2024-185A,QIANFAN-19,851.5
61553,2024-185B,QIANFAN-20,870.1
61554,2024-185C,QIANFAN-21,823.2
61555,2024-185D,QIANFAN-22,948.6
61556,2024-185E,QIANFAN-23,844.6
61557,2024-185F,QIANFAN-24,819.1
61558,2024-185G,QIANFAN-25,880.2
61559,2024-185H,QIANFAN-26,978.6
61560,2024-185J,QIANFAN-27,807.4
61561,2024-185K,QIANFAN-28,804.7
61566,2024-185Q,QIANFAN-33,912.6
61567,2024-185R,QIANFAN-34,892.6
61568,2024-185S,QIANFAN-35,805.1
61570,2024-185U,CZ-6A R/B,727.1
61571,2024-186A,GAOFEN 12-05,633.7
61572,2024-186B,CZ-4C R/B,550.8
61614,2024-189A,TIANPING 3A-01,571.1
61615,2024-189B,TIANPING 3B-01,571.1
61616,2024-189C,TIANPING 3B-02,571.1
61617,2024-190A,YAOGAN-43 03A,504.1
61618,2024-190B,YAOGAN-43 03B,504.0
61619,2024-190C,YAOGAN-43 03C,504.0
61730,2024-197A,COSMOS 2579,500.1
61735,2024-199A,IONOSFERA-M 01,823.3
61736,2024-199B,IONOSFERA-M 02,823.2
61737,2024-199C,SITRO-AIS-16,582.8
61738,2024-199D,SITRO-AIS-15,582.7
61739,2024-199E,SITRO-AIS-21,590.1
61740,2024-199F,SITRO-AIS-22,588.0
61741,2024-199G,SITRO-AIS-24,587.3
61742,2024-199H,SITRO-AIS-23,587.8
61743,2024-199J,SITRO-AIS-13,582.0
61744,2024-199K,OBJECT K,431.2
61745,2024-199L,POLYTECH UNIVERSE-5,412.5
